_id,lectura,fecha,hora
63afa63420deb41a829dcf0c,25.50,31-12-2022,00-02-12
63afa63520deb41a829dcf0e,25.50,31-12-2022,00-02-13
63afa63620deb41a829dcf10,25.50,31-12-2022,00-02-14
63afa63820deb41a829dcf12,25.50,31-12-2022,00-02-16
63afa63920deb41a829dcf14,25.50,31-12-2022,00-02-17
63afa63a20deb41a829dcf16,25.40,31-12-2022,00-02-18
63afa63b20deb41a829dcf18,25.40,31-12-2022,00-02-19
63afa63c20deb41a829dcf1a,25.50,31-12-2022,00-02-20
63afa63d20deb41a829dcf1c,25.50,31-12-2022,00-02-21
63afa63e20deb41a829dcf1e,25.50,31-12-2022,00-02-22
63afa63f20deb41a829dcf20,25.50,31-12-2022,00-02-23
63afa64120deb41a829dcf22,25.50,31-12-2022,00-02-25
63afa64220deb41a829dcf24,25.50,31-12-2022,00-02-26
63afa64320deb41a829dcf26,25.50,31-12-2022,00-02-27
63afa64420deb41a829dcf28,25.50,31-12-2022,00-02-28
63afa64520deb41a829dcf2a,25.40,31-12-2022,00-02-29
63afa64620deb41a829dcf2c,25.40,31-12-2022,00-02-30
63afa64720deb41a829dcf2e,25.50,31-12-2022,00-02-31
63afa64820deb41a829dcf30,25.50,31-12-2022,00-02-32
63afa64920deb41a829dcf32,25.50,31-12-2022,00-02-33
63afa64b20deb41a829dcf34,25.50,31-12-2022,00-02-35
63afa64c20deb41a829dcf36,25.50,31-12-2022,00-02-36
63afa64d20deb41a829dcf38,25.50,31-12-2022,00-02-37
63afa64e20deb41a829dcf3a,25.50,31-12-2022,00-02-38
63afa64f20deb41a829dcf3c,25.50,31-12-2022,00-02-39
63afa65020deb41a829dcf3e,25.60,31-12-2022,00-02-40
63afa65120deb41a829dcf40,25.60,31-12-2022,00-02-41
63afa65220deb41a829dcf42,25.50,31-12-2022,00-02-42
63afa65320deb41a829dcf44,25.50,31-12-2022,00-02-43
63afa65520deb41a829dcf46,25.50,31-12-2022,00-02-45
63afa65620deb41a829dcf48,25.50,31-12-2022,00-02-46
63afa65720deb41a829dcf4a,25.60,31-12-2022,00-02-47
63afa65820deb41a829dcf4c,25.60,31-12-2022,00-02-48
63afa65920deb41a829dcf4e,25.70,31-12-2022,00-02-49
63afa65a20deb41a829dcf50,25.70,31-12-2022,00-02-50
63afa65b20deb41a829dcf52,25.60,31-12-2022,00-02-51
63afa65c20deb41a829dcf54,25.60,31-12-2022,00-02-52
63afa65e20deb41a829dcf56,25.60,31-12-2022,00-02-54
63afa65f20deb41a829dcf58,25.60,31-12-2022,00-02-55
63afa66020deb41a829dcf5a,25.70,31-12-2022,00-02-56
63afa66120deb41a829dcf5c,25.70,31-12-2022,00-02-57
63afa66220deb41a829dcf5e,25.70,31-12-2022,00-02-58
63afa66320deb41a829dcf60,25.70,31-12-2022,00-02-59
63afa66420deb41a829dcf62,25.60,31-12-2022,00-03-00
63afa66520deb41a829dcf64,25.60,31-12-2022,00-03-01
63afa66620deb41a829dcf66,25.60,31-12-2022,00-03-02
63afa66820deb41a829dcf68,25.60,31-12-2022,00-03-04
63afa66920deb41a829dcf6a,25.60,31-12-2022,00-03-05
63afa66a20deb41a829dcf6c,25.60,31-12-2022,00-03-06
63afa66b20deb41a829dcf6e,25.60,31-12-2022,00-03-07
63afa66c20deb41a829dcf70,25.60,31-12-2022,00-03-08
63afa66d20deb41a829dcf72,25.80,31-12-2022,00-03-09
63afa66e20deb41a829dcf74,25.80,31-12-2022,00-03-10
63afa66f20deb41a829dcf76,25.60,31-12-2022,00-03-11
63afa67020deb41a829dcf78,25.60,31-12-2022,00-03-12
63afa67220deb41a829dcf7a,25.70,31-12-2022,00-03-14
63afa67320deb41a829dcf7c,25.70,31-12-2022,00-03-15
63afa67420deb41a829dcf7e,25.60,31-12-2022,00-03-16
63afa67520deb41a829dcf80,25.60,31-12-2022,00-03-17
63afa67620deb41a829dcf83,25.60,31-12-2022,00-03-18
63afa67720deb41a829dcf85,25.60,31-12-2022,00-03-19
63afa67820deb41a829dcf87,25.50,31-12-2022,00-03-20
63afa67920deb41a829dcf89,25.50,31-12-2022,00-03-21
63afa67b20deb41a829dcf8b,25.50,31-12-2022,00-03-23
63afa67c20deb41a829dcf8d,25.50,31-12-2022,00-03-24
63afa67d20deb41a829dcf8f,25.60,31-12-2022,00-03-25
63afa67e20deb41a829dcf91,25.60,31-12-2022,00-03-26
63afa67f20deb41a829dcf93,25.50,31-12-2022,00-03-27
63afa68020deb41a829dcf95,25.50,31-12-2022,00-03-28
63afa68120deb41a829dcf97,25.60,31-12-2022,00-03-29
63afa68220deb41a829dcf99,25.60,31-12-2022,00-03-30
63afa68320deb41a829dcf9b,25.60,31-12-2022,00-03-31
63afa68520deb41a829dcf9d,25.60,31-12-2022,00-03-33
63afa68620deb41a829dcf9f,25.50,31-12-2022,00-03-34
63afa68720deb41a829dcfa1,25.50,31-12-2022,00-03-35
63afa68820deb41a829dcfa3,25.60,31-12-2022,00-03-36
63afa68920deb41a829dcfa5,25.60,31-12-2022,00-03-37
63afa68a20deb41a829dcfa7,25.60,31-12-2022,00-03-38
63afa68b20deb41a829dcfa9,25.60,31-12-2022,00-03-39
63afa68c20deb41a829dcfab,25.50,31-12-2022,00-03-40
63afa68e20deb41a829dcfad,25.50,31-12-2022,00-03-42
63afa68f20deb41a829dcfaf,25.50,31-12-2022,00-03-43
63afa69020deb41a829dcfb1,25.50,31-12-2022,00-03-44
63afa69120deb41a829dcfb3,25.60,31-12-2022,00-03-45
63afa69220deb41a829dcfb5,25.60,31-12-2022,00-03-46
63afa69320deb41a829dcfb7,25.50,31-12-2022,00-03-47
63afa69420deb41a829dcfb9,25.50,31-12-2022,00-03-48
63afa69520deb41a829dcfbb,25.60,31-12-2022,00-03-49
63afa69620deb41a829dcfbd,25.60,31-12-2022,00-03-50
63afa69820deb41a829dcfbf,25.60,31-12-2022,00-03-52
63afa69920deb41a829dcfc1,25.60,31-12-2022,00-03-53
63afa69a20deb41a829dcfc3,25.70,31-12-2022,00-03-54
63afa69b20deb41a829dcfc5,25.70,31-12-2022,00-03-55
63afa69c20deb41a829dcfc7,25.50,31-12-2022,00-03-56
63afa69d20deb41a829dcfc9,25.50,31-12-2022,00-03-57
63afa69e20deb41a829dcfcb,25.50,31-12-2022,00-03-58
63afa69f20deb41a829dcfcd,25.50,31-12-2022,00-03-59
63afa6a020deb41a829dcfcf,25.50,31-12-2022,00-04-00
63afa6a220deb41a829dcfd1,25.50,31-12-2022,00-04-02
63afa6a320deb41a829dcfd3,25.60,31-12-2022,00-04-03
63afa6a420deb41a829dcfd5,25.60,31-12-2022,00-04-04
63afa6a520deb41a829dcfd7,25.60,31-12-2022,00-04-05
63afa6a620deb41a829dcfd9,25.60,31-12-2022,00-04-06
63afa6a720deb41a829dcfdb,25.50,31-12-2022,00-04-07
63afa6a820deb41a829dcfdd,25.50,31-12-2022,00-04-08
63afa6a920deb41a829dcfdf,25.40,31-12-2022,00-04-09
63afa6ab20deb41a829dcfe1,25.40,31-12-2022,00-04-11
63afa6ac20deb41a829dcfe3,25.60,31-12-2022,00-04-12
63afa6ad20deb41a829dcfe5,25.60,31-12-2022,00-04-13
63afa6ae20deb41a829dcfe7,25.50,31-12-2022,00-04-14
63afa6af20deb41a829dcfe9,25.50,31-12-2022,00-04-15
63afa6b020deb41a829dcfeb,25.50,31-12-2022,00-04-16
63afa6b120deb41a829dcfed,25.50,31-12-2022,00-04-17
63afa6b220deb41a829dcfef,25.50,31-12-2022,00-04-18
63afa6b320deb41a829dcff1,25.50,31-12-2022,00-04-19
63afa6b520deb41a829dcff3,25.50,31-12-2022,00-04-21
63afa6b620deb41a829dcff5,25.50,31-12-2022,00-04-22
63afa6b720deb41a829dcff7,25.50,31-12-2022,00-04-23
63afa6b820deb41a829dcff9,25.50,31-12-2022,00-04-24
63afa6b920deb41a829dcffb,25.50,31-12-2022,00-04-25
63afa6ba20deb41a829dcffd,25.50,31-12-2022,00-04-26
63afa6bb20deb41a829dcfff,25.50,31-12-2022,00-04-27
63afa6bc20deb41a829dd001,25.50,31-12-2022,00-04-28
63afa6bd20deb41a829dd003,25.50,31-12-2022,00-04-29
63afa6bf20deb41a829dd005,25.50,31-12-2022,00-04-31
63afa6c020deb41a829dd007,25.50,31-12-2022,00-04-32
63afa6c120deb41a829dd009,25.50,31-12-2022,00-04-33
63afa6c220deb41a829dd00b,25.50,31-12-2022,00-04-34
63afa6c320deb41a829dd00d,25.50,31-12-2022,00-04-35
63afa6c420deb41a829dd00f,25.50,31-12-2022,00-04-36
63afa6c520deb41a829dd011,25.50,31-12-2022,00-04-37
63afa6c620deb41a829dd013,25.50,31-12-2022,00-04-38
63afa6c820deb41a829dd015,25.50,31-12-2022,00-04-40
63afa6c920deb41a829dd017,25.50,31-12-2022,00-04-41
63afa6ca20deb41a829dd019,25.50,31-12-2022,00-04-42
63afa6cb20deb41a829dd01b,25.40,31-12-2022,00-04-43
63afa6cc20deb41a829dd01d,25.40,31-12-2022,00-04-44
63afa6cd20deb41a829dd01f,25.40,31-12-2022,00-04-45
63afa6ce20deb41a829dd021,25.40,31-12-2022,00-04-46
63afa6cf20deb41a829dd023,25.60,31-12-2022,00-04-47
63afa6d020deb41a829dd025,25.60,31-12-2022,00-04-48
63afa6d220deb41a829dd027,25.50,31-12-2022,00-04-50
63afa6d320deb41a829dd029,25.50,31-12-2022,00-04-51
63afa6d420deb41a829dd02b,25.50,31-12-2022,00-04-52
63afa6d520deb41a829dd02d,25.50,31-12-2022,00-04-53
63afa6d620deb41a829dd02f,25.50,31-12-2022,00-04-54
63afa6d720deb41a829dd031,25.50,31-12-2022,00-04-55
63afa6d820deb41a829dd033,25.60,31-12-2022,00-04-56
63afa6d920deb41a829dd035,25.60,31-12-2022,00-04-57
63afa6db20deb41a829dd037,25.40,31-12-2022,00-04-59
63afa6dc20deb41a829dd039,25.40,31-12-2022,00-05-00
63afa6dd20deb41a829dd03b,25.60,31-12-2022,00-05-01
63afa6de20deb41a829dd03d,25.60,31-12-2022,00-05-02
63afa6df20deb41a829dd03f,25.40,31-12-2022,00-05-03
63afa6e020deb41a829dd041,25.40,31-12-2022,00-05-04
63afa6e120deb41a829dd043,25.40,31-12-2022,00-05-05
63afa6e220deb41a829dd045,25.40,31-12-2022,00-05-06
63afa6e320deb41a829dd047,25.60,31-12-2022,00-05-07
63afa6e520deb41a829dd049,25.60,31-12-2022,00-05-09
63afa6e620deb41a829dd04b,25.40,31-12-2022,00-05-10
63afa6e720deb41a829dd04d,25.40,31-12-2022,00-05-11
63afa6e820deb41a829dd04f,25.50,31-12-2022,00-05-12
63afa6e920deb41a829dd051,25.50,31-12-2022,00-05-13
63afa6ea20deb41a829dd053,25.50,31-12-2022,00-05-14
63afa6eb20deb41a829dd055,25.50,31-12-2022,00-05-15
63afa6ec20deb41a829dd057,25.50,31-12-2022,00-05-16
63afa6ed20deb41a829dd059,25.50,31-12-2022,00-05-17
63afa6ef20deb41a829dd05b,25.50,31-12-2022,00-05-19
63afa6f020deb41a829dd05d,25.50,31-12-2022,00-05-20
63afa6f120deb41a829dd05f,25.50,31-12-2022,00-05-21
63afa6f220deb41a829dd061,25.50,31-12-2022,00-05-22
63afa6f320deb41a829dd063,25.60,31-12-2022,00-05-23
63afa6f420deb41a829dd065,25.60,31-12-2022,00-05-24
63afa6f520deb41a829dd067,25.50,31-12-2022,00-05-25
63afa6f620deb41a829dd069,25.50,31-12-2022,00-05-26
63afa6f820deb41a829dd06b,25.50,31-12-2022,00-05-28
63afa6f920deb41a829dd06d,25.50,31-12-2022,00-05-29
63afa6fa20deb41a829dd06f,25.50,31-12-2022,00-05-30
63afa6fb20deb41a829dd071,25.50,31-12-2022,00-05-31
63afa6fc20deb41a829dd073,25.50,31-12-2022,00-05-32
63afa6fd20deb41a829dd075,25.50,31-12-2022,00-05-33
63afa6fe20deb41a829dd077,25.40,31-12-2022,00-05-34
63afa6ff20deb41a829dd079,25.40,31-12-2022,00-05-35
63afa70020deb41a829dd07b,25.50,31-12-2022,00-05-36
63afa70220deb41a829dd07d,25.50,31-12-2022,00-05-38
63afa70320deb41a829dd07f,25.40,31-12-2022,00-05-39
63afa70420deb41a829dd081,25.40,31-12-2022,00-05-40
63afa70520deb41a829dd083,25.50,31-12-2022,00-05-41
63afa70620deb41a829dd085,25.50,31-12-2022,00-05-42
63afa70720deb41a829dd087,25.50,31-12-2022,00-05-43
63afa70820deb41a829dd089,25.50,31-12-2022,00-05-44
63afa70920deb41a829dd08b,25.50,31-12-2022,00-05-45
63afa70a20deb41a829dd08d,25.50,31-12-2022,00-05-46
63afa70c20deb41a829dd08f,25.50,31-12-2022,00-05-48
63afa70d20deb41a829dd091,25.50,31-12-2022,00-05-49
63afa70e20deb41a829dd093,25.50,31-12-2022,00-05-50
63afa70f20deb41a829dd095,25.50,31-12-2022,00-05-51
63afa71020deb41a829dd097,25.50,31-12-2022,00-05-52
63afa71120deb41a829dd099,25.50,31-12-2022,00-05-53
63afa71220deb41a829dd09b,25.40,31-12-2022,00-05-54
63afa71320deb41a829dd09d,25.40,31-12-2022,00-05-55
63afa71520deb41a829dd09f,25.50,31-12-2022,00-05-57
63afa71620deb41a829dd0a1,25.50,31-12-2022,00-05-58
63afa71720deb41a829dd0a3,25.50,31-12-2022,00-05-59
63afa71820deb41a829dd0a5,25.50,31-12-2022,00-06-00
63afa71920deb41a829dd0a7,25.50,31-12-2022,00-06-01
63afa71a20deb41a829dd0a9,25.50,31-12-2022,00-06-02
63afa71b20deb41a829dd0ab,25.50,31-12-2022,00-06-03
63afa71c20deb41a829dd0ad,25.50,31-12-2022,00-06-04
63afa71d20deb41a829dd0af,25.40,31-12-2022,00-06-05
63afa71f20deb41a829dd0b1,25.40,31-12-2022,00-06-07
63afa72020deb41a829dd0b3,25.50,31-12-2022,00-06-08
63afa72120deb41a829dd0b5,25.50,31-12-2022,00-06-09
63afa72220deb41a829dd0b7,25.40,31-12-2022,00-06-10
63afa72320deb41a829dd0b9,25.40,31-12-2022,00-06-11
63afa72420deb41a829dd0bb,25.60,31-12-2022,00-06-12
63afa72520deb41a829dd0bd,25.60,31-12-2022,00-06-13
63afa72620deb41a829dd0bf,25.50,31-12-2022,00-06-14
63afa72720deb41a829dd0c1,25.50,31-12-2022,00-06-15
63afa72920deb41a829dd0c3,25.60,31-12-2022,00-06-17
63afa72a20deb41a829dd0c5,25.60,31-12-2022,00-06-18
63afa72b20deb41a829dd0c7,25.50,31-12-2022,00-06-19
63afa72c20deb41a829dd0c9,25.50,31-12-2022,00-06-20
63afa72d20deb41a829dd0cb,25.50,31-12-2022,00-06-21
63afa72e20deb41a829dd0cd,25.50,31-12-2022,00-06-22
63afa72f20deb41a829dd0cf,25.50,31-12-2022,00-06-23
63afa73020deb41a829dd0d1,25.50,31-12-2022,00-06-24
63afa73220deb41a829dd0d3,25.50,31-12-2022,00-06-26
63afa73320deb41a829dd0d5,25.50,31-12-2022,00-06-27
63afa73420deb41a829dd0d7,25.60,31-12-2022,00-06-28
63afa73520deb41a829dd0d9,25.60,31-12-2022,00-06-29
63afa73620deb41a829dd0db,25.50,31-12-2022,00-06-30
63afa73720deb41a829dd0dd,25.50,31-12-2022,00-06-31
63afa73820deb41a829dd0df,25.60,31-12-2022,00-06-32
63afa73920deb41a829dd0e1,25.60,31-12-2022,00-06-33
63afa73a20deb41a829dd0e3,25.50,31-12-2022,00-06-34
63afa73c20deb41a829dd0e5,25.50,31-12-2022,00-06-36
63afa73d20deb41a829dd0e7,25.50,31-12-2022,00-06-37
63afa73e20deb41a829dd0e9,25.50,31-12-2022,00-06-38
63afa73f20deb41a829dd0eb,25.50,31-12-2022,00-06-39
63afa74020deb41a829dd0ed,25.50,31-12-2022,00-06-40
63afa74120deb41a829dd0ef,25.60,31-12-2022,00-06-41
63afa74220deb41a829dd0f1,25.60,31-12-2022,00-06-42
63afa74320deb41a829dd0f3,25.50,31-12-2022,00-06-43
63afa74420deb41a829dd0f5,25.50,31-12-2022,00-06-44
63afa74620deb41a829dd0f7,25.50,31-12-2022,00-06-46
63afa74720deb41a829dd0f9,25.50,31-12-2022,00-06-47
63afa74820deb41a829dd0fb,25.40,31-12-2022,00-06-48
63afa74920deb41a829dd0fd,25.40,31-12-2022,00-06-49
63afa74a20deb41a829dd0ff,25.50,31-12-2022,00-06-50
63afa74b20deb41a829dd101,25.50,31-12-2022,00-06-51
63afa74c20deb41a829dd103,25.50,31-12-2022,00-06-52
63afa74d20deb41a829dd105,25.50,31-12-2022,00-06-53
63afa74f20deb41a829dd107,25.50,31-12-2022,00-06-55
63afa75020deb41a829dd109,25.50,31-12-2022,00-06-56
63afa75120deb41a829dd10b,25.70,31-12-2022,00-06-57
63afa75220deb41a829dd10d,25.70,31-12-2022,00-06-58
63afa75320deb41a829dd10f,25.40,31-12-2022,00-06-59
63afa75420deb41a829dd111,25.40,31-12-2022,00-07-00
63afa75520deb41a829dd113,25.60,31-12-2022,00-07-01
63afa75620deb41a829dd115,25.60,31-12-2022,00-07-02
63afa75720deb41a829dd117,25.40,31-12-2022,00-07-03
63afa75920deb41a829dd119,25.40,31-12-2022,00-07-05
63afa75a20deb41a829dd11b,25.50,31-12-2022,00-07-06
63afa75b20deb41a829dd11d,25.50,31-12-2022,00-07-07
63afa75c20deb41a829dd11f,25.50,31-12-2022,00-07-08
63afa75d20deb41a829dd121,25.50,31-12-2022,00-07-09
63afa75e20deb41a829dd123,25.30,31-12-2022,00-07-10
63afa75f20deb41a829dd125,25.30,31-12-2022,00-07-11
63afa76020deb41a829dd127,25.50,31-12-2022,00-07-12
63afa76120deb41a829dd129,25.50,31-12-2022,00-07-13
63afa76320deb41a829dd12b,25.50,31-12-2022,00-07-15
63afa76420deb41a829dd12d,25.50,31-12-2022,00-07-16
63afa76520deb41a829dd12f,25.30,31-12-2022,00-07-17
63afa76620deb41a829dd131,25.30,31-12-2022,00-07-18
63afa76720deb41a829dd133,25.50,31-12-2022,00-07-19
63afa76820deb41a829dd135,25.50,31-12-2022,00-07-20
63afa76920deb41a829dd137,25.50,31-12-2022,00-07-21
63afa76a20deb41a829dd139,25.50,31-12-2022,00-07-22
63afa76c20deb41a829dd13b,25.50,31-12-2022,00-07-24
63afa76d20deb41a829dd13d,25.50,31-12-2022,00-07-25
63afa76e20deb41a829dd13f,25.50,31-12-2022,00-07-26
63afa76f20deb41a829dd141,25.50,31-12-2022,00-07-27
63afa77020deb41a829dd143,25.50,31-12-2022,00-07-28
63afa77120deb41a829dd145,25.50,31-12-2022,00-07-29
63afa77220deb41a829dd147,25.50,31-12-2022,00-07-30
63afa77320deb41a829dd149,25.50,31-12-2022,00-07-31
63afa77420deb41a829dd14b,25.50,31-12-2022,00-07-32
63afa77620deb41a829dd14d,25.50,31-12-2022,00-07-34
63afa77720deb41a829dd14f,25.60,31-12-2022,00-07-35
63afa77820deb41a829dd151,25.60,31-12-2022,00-07-36
63afa77920deb41a829dd153,25.60,31-12-2022,00-07-37
63afa77a20deb41a829dd155,25.60,31-12-2022,00-07-38
63afa77b20deb41a829dd157,25.50,31-12-2022,00-07-39
63afa77c20deb41a829dd159,25.50,31-12-2022,00-07-40
63afa77d20deb41a829dd15b,25.40,31-12-2022,00-07-41
63afa77e20deb41a829dd15d,25.40,31-12-2022,00-07-42
63afa78020deb41a829dd15f,25.50,31-12-2022,00-07-44
63afa78120deb41a829dd161,25.50,31-12-2022,00-07-45
63afa78220deb41a829dd163,25.60,31-12-2022,00-07-46
63afa78320deb41a829dd165,25.60,31-12-2022,00-07-47
63afa78420deb41a829dd167,25.50,31-12-2022,00-07-48
63afa78520deb41a829dd169,25.50,31-12-2022,00-07-49
63afa78620deb41a829dd16b,25.50,31-12-2022,00-07-50
63afa78720deb41a829dd16d,25.50,31-12-2022,00-07-51
63afa78920deb41a829dd16f,25.50,31-12-2022,00-07-53
63afa78a20deb41a829dd171,25.50,31-12-2022,00-07-54
63afa78b20deb41a829dd173,25.50,31-12-2022,00-07-55
63afa78c20deb41a829dd175,25.50,31-12-2022,00-07-56
63afa78d20deb41a829dd177,25.50,31-12-2022,00-07-57
