_id,lectura,date,fecha,hora
640d88cedc4f3c141b7251e5,25.40,2023-03-12 05:09:50,2023-03-12,05:08:40
640d88d3dc4f3c141b7251e6,25.30,2023-03-12 05:09:55,2023-03-12,05:08:45
640d88d9dc4f3c141b7251e7,25.20,2023-03-12 05:10:01,2023-03-12,05:08:50
640d88dedc4f3c141b7251e8,25.20,2023-03-12 05:10:06,2023-03-12,05:08:56
640d88e3dc4f3c141b7251e9,25.20,2023-03-12 05:10:11,2023-03-12,05:09:01
640d88efdc4f3c141b7251ea,25.10,2023-03-12 05:10:23,2023-03-12,05:08:40
640d88f4dc4f3c141b7251eb,25.10,2023-03-12 05:10:28,2023-03-12,05:08:45
640d88f9dc4f3c141b7251ec,25.00,2023-03-12 05:10:33,2023-03-12,05:08:50
640d8903dc4f3c141b7251ed,25.00,2023-03-12 05:10:43,2023-03-12,05:08:40
640d8909dc4f3c141b7251ee,24.90,2023-03-12 05:10:49,2023-03-12,05:08:45
640d890edc4f3c141b7251ef,24.90,2023-03-12 05:10:54,2023-03-12,05:08:50
640d8913dc4f3c141b7251f0,24.90,2023-03-12 05:10:59,2023-03-12,05:08:55
640d8918dc4f3c141b7251f1,24.80,2023-03-12 05:11:04,2023-03-12,05:09:00
640d891ddc4f3c141b7251f2,24.80,2023-03-12 05:11:09,2023-03-12,05:09:05
640d8923dc4f3c141b7251f3,24.80,2023-03-12 05:11:15,2023-03-12,05:09:11
640d8927dc4f3c141b7251f4,24.80,2023-03-12 05:11:19,2023-03-12,05:09:16
640d892ddc4f3c141b7251f5,24.80,2023-03-12 05:11:25,2023-03-12,05:09:21
640d8932dc4f3c141b7251f6,24.80,2023-03-12 05:11:30,2023-03-12,05:09:26
640d8937dc4f3c141b7251f7,24.80,2023-03-12 05:11:35,2023-03-12,05:09:31
640d8958dc4f3c141b7251f8,25.00,2023-03-12 05:12:08,2023-03-12,05:11:36
640d895ddc4f3c141b7251f9,24.90,2023-03-12 05:12:13,2023-03-12,05:11:41
640d8962dc4f3c141b7251fa,24.90,2023-03-12 05:12:18,2023-03-12,05:11:46
640d8967dc4f3c141b7251fb,24.90,2023-03-12 05:12:23,2023-03-12,05:11:51
640d896cdc4f3c141b7251fc,24.90,2023-03-12 05:12:28,2023-03-12,05:11:56
640d8977dc4f3c141b7251fd,24.80,2023-03-12 05:12:39,2023-03-12,05:11:36
640d897cdc4f3c141b7251fe,24.80,2023-03-12 05:12:44,2023-03-12,05:11:41
640d898bdc4f3c141b7251ff,24.70,2023-03-12 05:12:59,2023-03-12,05:11:36
640d8990dc4f3c141b725200,24.70,2023-03-12 05:13:04,2023-03-12,05:11:41
640d8995dc4f3c141b725201,24.60,2023-03-12 05:13:09,2023-03-12,05:11:46
640d899bdc4f3c141b725202,24.60,2023-03-12 05:13:15,2023-03-12,05:11:51
640d89a0dc4f3c141b725203,24.60,2023-03-12 05:13:20,2023-03-12,05:11:56
640d89a5dc4f3c141b725204,24.60,2023-03-12 05:13:25,2023-03-12,05:12:01
640d89aadc4f3c141b725205,24.60,2023-03-12 05:13:30,2023-03-12,05:12:07
640d89b6dc4f3c141b725206,24.60,2023-03-12 05:13:42,2023-03-12,05:11:36
640d89bcdc4f3c141b725207,24.60,2023-03-12 05:13:48,2023-03-12,05:11:41
640d89c1dc4f3c141b725208,24.60,2023-03-12 05:13:53,2023-03-12,05:11:46
640d89c6dc4f3c141b725209,24.60,2023-03-12 05:13:58,2023-03-12,05:11:51
640d89cbdc4f3c141b72520a,24.60,2023-03-12 05:14:03,2023-03-12,05:11:56
640d89d0dc4f3c141b72520b,24.60,2023-03-12 05:14:08,2023-03-12,05:12:01
640d89d5dc4f3c141b72520c,24.60,2023-03-12 05:14:13,2023-03-12,05:12:06
640d89dadc4f3c141b72520d,24.50,2023-03-12 05:14:18,2023-03-12,05:12:12
640d89dfdc4f3c141b72520e,24.50,2023-03-12 05:14:23,2023-03-12,05:12:17
640d89e5dc4f3c141b72520f,24.50,2023-03-12 05:14:29,2023-03-12,05:12:22
640d89eadc4f3c141b725210,24.50,2023-03-12 05:14:34,2023-03-12,05:12:27
640d8a09dc4f3c141b725211,24.80,2023-03-12 05:15:05,2023-03-12,05:14:32
640d8a0edc4f3c141b725212,24.80,2023-03-12 05:15:10,2023-03-12,05:14:37
640d8a13dc4f3c141b725213,24.90,2023-03-12 05:15:15,2023-03-12,05:14:42
640d8a18dc4f3c141b725214,24.90,2023-03-12 05:15:20,2023-03-12,05:14:47
640d8a36dc4f3c141b725215,24.90,2023-03-12 05:15:50,2023-03-12,05:15:18
640d8a3bdc4f3c141b725216,24.90,2023-03-12 05:15:55,2023-03-12,05:15:23
640d8a41dc4f3c141b725217,24.80,2023-03-12 05:16:01,2023-03-12,05:15:28
640d8a4cdc4f3c141b725218,24.80,2023-03-12 05:16:12,2023-03-12,05:15:40
640d8a52dc4f3c141b725219,24.80,2023-03-12 05:16:18,2023-03-12,05:15:45
640d8a5fdc4f3c141b72521a,24.80,2023-03-12 05:16:31,2023-03-12,05:15:58
640d8a64dc4f3c141b72521b,24.70,2023-03-12 05:16:36,2023-03-12,05:16:04
640d8a6adc4f3c141b72521c,24.70,2023-03-12 05:16:42,2023-03-12,05:16:09
640d8a6fdc4f3c141b72521d,24.70,2023-03-12 05:16:47,2023-03-12,05:16:14
640d8a74dc4f3c141b72521e,24.70,2023-03-12 05:16:52,2023-03-12,05:16:19
640d8a79dc4f3c141b72521f,24.70,2023-03-12 05:16:57,2023-03-12,05:16:24
640d8a7edc4f3c141b725220,24.70,2023-03-12 05:17:02,2023-03-12,05:16:29
640d8a83dc4f3c141b725221,24.70,2023-03-12 05:17:07,2023-03-12,05:16:35
640d8a88dc4f3c141b725222,24.70,2023-03-12 05:17:12,2023-03-12,05:16:40
640d8a8edc4f3c141b725223,24.70,2023-03-12 05:17:18,2023-03-12,05:16:45
640d8a93dc4f3c141b725224,24.70,2023-03-12 05:17:23,2023-03-12,05:16:50
640d8a98dc4f3c141b725225,24.70,2023-03-12 05:17:28,2023-03-12,05:16:55
640d8a9ddc4f3c141b725226,24.70,2023-03-12 05:17:33,2023-03-12,05:17:00
640d8aa4dc4f3c141b725227,24.60,2023-03-12 05:17:40,2023-03-12,05:17:05
640d8aa7dc4f3c141b725228,24.60,2023-03-12 05:17:43,2023-03-12,05:17:11
640d8aacdc4f3c141b725229,24.60,2023-03-12 05:17:48,2023-03-12,05:17:16
640d8ab2dc4f3c141b72522a,24.60,2023-03-12 05:17:54,2023-03-12,05:17:21
640d8ab7dc4f3c141b72522b,24.60,2023-03-12 05:17:59,2023-03-12,05:17:26
640d8abcdc4f3c141b72522c,24.60,2023-03-12 05:18:04,2023-03-12,05:17:31
640d8ac1dc4f3c141b72522d,24.60,2023-03-12 05:18:09,2023-03-12,05:17:36
640d8ac6dc4f3c141b72522e,24.60,2023-03-12 05:18:14,2023-03-12,05:17:41
