_id,lectura,date,fecha,hora
63e425f2ad699d091189612c,28.60,2023-02-08 19:45:06,2023-02-08,19:43:20
63e425f8ad699d091189612d,28.60,2023-02-08 19:45:12,2023-02-08,19:43:26
63e425fead699d091189612e,28.60,2023-02-08 19:45:18,2023-02-08,19:43:32
63e42604ad699d091189612f,28.60,2023-02-08 19:45:24,2023-02-08,19:43:38
63e4260aad699d0911896130,28.60,2023-02-08 19:45:30,2023-02-08,19:43:45
63e42610ad699d0911896131,28.60,2023-02-08 19:45:36,2023-02-08,19:43:51
63e42616ad699d0911896132,28.60,2023-02-08 19:45:42,2023-02-08,19:43:57
63e4261cad699d0911896133,28.60,2023-02-08 19:45:48,2023-02-08,19:44:03
63e42622ad699d0911896134,28.60,2023-02-08 19:45:54,2023-02-08,19:44:09
63e42628ad699d0911896135,28.60,2023-02-08 19:46:00,2023-02-08,19:44:15
63e4262ead699d0911896136,28.60,2023-02-08 19:46:06,2023-02-08,19:44:21
63e42634ad699d0911896137,28.60,2023-02-08 19:46:12,2023-02-08,19:44:27
63e4263aad699d0911896138,28.60,2023-02-08 19:46:18,2023-02-08,19:44:33
63e42640ad699d0911896139,28.50,2023-02-08 19:46:24,2023-02-08,19:44:39
63e42646ad699d091189613a,28.50,2023-02-08 19:46:30,2023-02-08,19:44:45
63e4264cad699d091189613b,28.50,2023-02-08 19:46:36,2023-02-08,19:44:51
63e42652ad699d091189613c,28.50,2023-02-08 19:46:42,2023-02-08,19:44:57
63e42658ad699d091189613d,28.50,2023-02-08 19:46:48,2023-02-08,19:45:03
63e4265ead699d091189613e,28.50,2023-02-08 19:46:54,2023-02-08,19:45:09
63e42664ad699d091189613f,28.50,2023-02-08 19:47:00,2023-02-08,19:45:15
63e4266bad699d0911896140,28.50,2023-02-08 19:47:07,2023-02-08,19:45:21
63e42671ad699d0911896141,28.50,2023-02-08 19:47:13,2023-02-08,19:45:27
63e42677ad699d0911896142,28.50,2023-02-08 19:47:19,2023-02-08,19:45:33
63e4267dad699d0911896143,28.50,2023-02-08 19:47:25,2023-02-08,19:45:39
63e42683ad699d0911896144,28.50,2023-02-08 19:47:31,2023-02-08,19:45:45
63e42689ad699d0911896145,28.50,2023-02-08 19:47:37,2023-02-08,19:45:51
63e4268fad699d0911896146,28.50,2023-02-08 19:47:43,2023-02-08,19:45:57
63e42695ad699d0911896147,28.40,2023-02-08 19:47:49,2023-02-08,19:46:03
63e4269bad699d0911896148,28.40,2023-02-08 19:47:55,2023-02-08,19:46:09
63e426a1ad699d0911896149,28.40,2023-02-08 19:48:01,2023-02-08,19:46:15
63e426a7ad699d091189614a,28.40,2023-02-08 19:48:07,2023-02-08,19:46:21
63e426adad699d091189614b,28.40,2023-02-08 19:48:13,2023-02-08,19:46:27
63e426b3ad699d091189614c,28.40,2023-02-08 19:48:19,2023-02-08,19:46:33
