_id,lectura,lectura2,date,fecha,hora
64370a4a048221152596f9a4,23.40,41.00,2023-04-12 15:45:14,2023-04-12,15:45:33
64370a50048221152596f9a5,23.60,42.00,2023-04-12 15:45:20,2023-04-12,15:45:38
64370a55048221152596f9a6,23.60,42.00,2023-04-12 15:45:25,2023-04-12,15:45:43
64370a5a048221152596f9a7,23.60,42.00,2023-04-12 15:45:30,2023-04-12,15:45:48
64370a5f048221152596f9a8,23.70,42.00,2023-04-12 15:45:35,2023-04-12,15:45:53
64370a64048221152596f9aa,23.70,42.00,2023-04-12 15:45:40,2023-04-12,15:45:59
64370a69048221152596f9ac,23.70,42.00,2023-04-12 15:45:45,2023-04-12,15:46:04
64370a6e048221152596f9ad,23.70,42.00,2023-04-12 15:45:50,2023-04-12,15:46:09
64370a73048221152596f9ae,23.70,42.00,2023-04-12 15:45:55,2023-04-12,15:46:14
64370a79048221152596f9af,23.70,41.00,2023-04-12 15:46:01,2023-04-12,15:46:19
64370a7e048221152596f9b0,23.70,41.00,2023-04-12 15:46:06,2023-04-12,15:46:24
64370a83048221152596f9b1,23.70,41.00,2023-04-12 15:46:11,2023-04-12,15:46:29
64370a88048221152596f9b2,23.70,41.00,2023-04-12 15:46:16,2023-04-12,15:46:35
64370a8d048221152596f9b3,23.80,41.00,2023-04-12 15:46:21,2023-04-12,15:46:40
64370a92048221152596f9b4,23.80,41.00,2023-04-12 15:46:26,2023-04-12,15:46:45
64370a97048221152596f9b5,23.80,40.00,2023-04-12 15:46:31,2023-04-12,15:46:50
64370a9d048221152596f9b6,23.80,41.00,2023-04-12 15:46:37,2023-04-12,15:46:55
64370aa2048221152596f9b7,23.80,41.00,2023-04-12 15:46:42,2023-04-12,15:47:00
64370aa7048221152596f9b8,23.80,41.00,2023-04-12 15:46:47,2023-04-12,15:47:05
64370aac048221152596f9b9,23.80,41.00,2023-04-12 15:46:52,2023-04-12,15:47:11
64370ab1048221152596f9ba,23.90,40.00,2023-04-12 15:46:57,2023-04-12,15:47:16
64370ab6048221152596f9bb,23.90,41.00,2023-04-12 15:47:02,2023-04-12,15:47:21
64370abc048221152596f9bc,23.90,40.00,2023-04-12 15:47:08,2023-04-12,15:47:26
64370ac1048221152596f9bd,23.90,40.00,2023-04-12 15:47:13,2023-04-12,15:47:31
64370ac6048221152596f9be,23.90,40.00,2023-04-12 15:47:18,2023-04-12,15:47:36
64370acb048221152596f9bf,23.90,40.00,2023-04-12 15:47:23,2023-04-12,15:47:42
64370ad0048221152596f9c0,24.00,40.00,2023-04-12 15:47:28,2023-04-12,15:47:47
64370ad5048221152596f9c1,24.00,40.00,2023-04-12 15:47:33,2023-04-12,15:47:52
64370ada048221152596f9c2,24.00,40.00,2023-04-12 15:47:38,2023-04-12,15:47:57
64370adf048221152596f9c3,24.00,40.00,2023-04-12 15:47:43,2023-04-12,15:48:02
64370ae5048221152596f9c4,24.00,40.00,2023-04-12 15:47:49,2023-04-12,15:48:07
64370aea048221152596f9c5,24.00,40.00,2023-04-12 15:47:54,2023-04-12,15:48:12
64370aef048221152596f9c6,24.00,40.00,2023-04-12 15:47:59,2023-04-12,15:48:18
64370af4048221152596f9c7,24.00,40.00,2023-04-12 15:48:04,2023-04-12,15:48:23
