_id,lectura,date,fecha,hora
6415352f26961578d0571fde,23.90,2023-03-18 00:51:11,2023-03-18,00:00:01
6415353426961578d0571fdf,23.90,2023-03-18 00:51:16,2023-03-18,00:00:06
6415353926961578d0571fe0,23.90,2023-03-18 00:51:21,2023-03-18,00:00:11
6415353e26961578d0571fe1,23.90,2023-03-18 00:51:26,2023-03-18,00:00:16
6415354326961578d0571fe2,23.90,2023-03-18 00:51:31,2023-03-18,00:00:22
6415354826961578d0571fe3,23.90,2023-03-18 00:51:36,2023-03-18,00:00:27
6415354d26961578d0571fe4,23.90,2023-03-18 00:51:41,2023-03-18,00:00:32
6415355226961578d0571fe5,23.90,2023-03-18 00:51:46,2023-03-18,00:00:37
6415355826961578d0571fe6,23.90,2023-03-18 00:51:52,2023-03-18,00:00:42
6415355d26961578d0571fe7,23.90,2023-03-18 00:51:57,2023-03-18,00:00:47
6415356226961578d0571fe8,23.90,2023-03-18 00:52:02,2023-03-18,00:00:52
6415356726961578d0571fe9,23.90,2023-03-18 00:52:07,2023-03-18,00:00:58
6415356c26961578d0571fea,23.90,2023-03-18 00:52:12,2023-03-18,00:01:03
6415357126961578d0571feb,23.90,2023-03-18 00:52:17,2023-03-18,00:01:08
6415357626961578d0571fec,23.90,2023-03-18 00:52:22,2023-03-18,00:01:13
6415357c26961578d0571fed,23.90,2023-03-18 00:52:28,2023-03-18,00:01:18
6415358126961578d0571fee,23.90,2023-03-18 00:52:33,2023-03-18,00:01:23
6415358626961578d0571fef,23.90,2023-03-18 00:52:38,2023-03-18,00:01:29
6415358b26961578d0571ff0,23.90,2023-03-18 00:52:43,2023-03-18,00:01:34
6415359026961578d0571ff1,23.90,2023-03-18 00:52:48,2023-03-18,00:01:39
6415359626961578d0571ff2,23.90,2023-03-18 00:52:54,2023-03-18,00:01:44
6415359b26961578d0571ff3,23.90,2023-03-18 00:52:59,2023-03-18,00:01:49
641535a026961578d0571ff4,23.90,2023-03-18 00:53:04,2023-03-18,00:01:54
641535a526961578d0571ff5,23.90,2023-03-18 00:53:09,2023-03-18,00:01:59
641535aa26961578d0571ff6,23.90,2023-03-18 00:53:14,2023-03-18,00:02:05
641535af26961578d0571ff7,23.90,2023-03-18 00:53:19,2023-03-18,00:02:10
641535b426961578d0571ff8,23.90,2023-03-18 00:53:24,2023-03-18,00:02:15
641535b926961578d0571ff9,23.90,2023-03-18 00:53:29,2023-03-18,00:02:20
641535bf26961578d0571ffa,23.90,2023-03-18 00:53:35,2023-03-18,00:02:25
641535c426961578d0571ffb,23.90,2023-03-18 00:53:40,2023-03-18,00:02:30
641535c926961578d0571ffc,23.90,2023-03-18 00:53:45,2023-03-18,00:02:35
641535ce26961578d0571ffd,23.90,2023-03-18 00:53:50,2023-03-18,00:02:41
641535d326961578d0571ffe,23.90,2023-03-18 00:53:55,2023-03-18,00:02:46
641535d826961578d0571fff,23.90,2023-03-18 00:54:00,2023-03-18,00:02:51
641535dd26961578d0572000,23.90,2023-03-18 00:54:05,2023-03-18,00:02:56
641535e326961578d0572001,23.90,2023-03-18 00:54:11,2023-03-18,00:03:01
641535e826961578d0572002,23.90,2023-03-18 00:54:16,2023-03-18,00:03:06
641535ed26961578d0572003,23.90,2023-03-18 00:54:21,2023-03-18,00:03:11
641535f226961578d0572004,23.90,2023-03-18 00:54:26,2023-03-18,00:03:17
641535f726961578d0572005,23.90,2023-03-18 00:54:31,2023-03-18,00:03:22
641535fc26961578d0572006,23.90,2023-03-18 00:54:36,2023-03-18,00:03:27
6415360226961578d0572007,23.90,2023-03-18 00:54:42,2023-03-18,00:03:32
6415360726961578d0572008,23.90,2023-03-18 00:54:47,2023-03-18,00:03:37
6415360c26961578d0572009,23.90,2023-03-18 00:54:52,2023-03-18,00:03:42
6415361126961578d057200a,23.90,2023-03-18 00:54:57,2023-03-18,00:03:48
6415361626961578d057200b,23.90,2023-03-18 00:55:02,2023-03-18,00:03:53
6415361b26961578d057200c,23.90,2023-03-18 00:55:07,2023-03-18,00:03:58
6415362026961578d057200d,23.90,2023-03-18 00:55:12,2023-03-18,00:04:03
6415362626961578d057200e,23.90,2023-03-18 00:55:18,2023-03-18,00:04:08
6415362b26961578d057200f,23.90,2023-03-18 00:55:23,2023-03-18,00:04:13
6415363026961578d0572010,23.90,2023-03-18 00:55:28,2023-03-18,00:04:18
6415363526961578d0572011,23.90,2023-03-18 00:55:33,2023-03-18,00:04:24
6415363a26961578d0572012,23.90,2023-03-18 00:55:38,2023-03-18,00:04:29
6415363f26961578d0572013,23.90,2023-03-18 00:55:43,2023-03-18,00:04:34
6415364526961578d0572014,23.90,2023-03-18 00:55:49,2023-03-18,00:04:39
6415364a26961578d0572015,23.90,2023-03-18 00:55:54,2023-03-18,00:04:44
6415364f26961578d0572016,23.90,2023-03-18 00:55:59,2023-03-18,00:04:49
6415365426961578d0572017,23.90,2023-03-18 00:56:04,2023-03-18,00:04:54
6415365926961578d0572018,23.90,2023-03-18 00:56:09,2023-03-18,00:05:00
6415365e26961578d0572019,23.90,2023-03-18 00:56:14,2023-03-18,00:05:05
6415366326961578d057201a,23.90,2023-03-18 00:56:19,2023-03-18,00:05:10
6415366826961578d057201b,23.90,2023-03-18 00:56:24,2023-03-18,00:05:15
6415366e26961578d057201c,23.90,2023-03-18 00:56:30,2023-03-18,00:05:20
6415367326961578d057201d,23.90,2023-03-18 00:56:35,2023-03-18,00:05:25
6415367826961578d057201e,23.90,2023-03-18 00:56:40,2023-03-18,00:05:31
6415367d26961578d057201f,23.90,2023-03-18 00:56:45,2023-03-18,00:05:36
6415368226961578d0572020,23.90,2023-03-18 00:56:50,2023-03-18,00:05:41
6415368726961578d0572021,23.90,2023-03-18 00:56:55,2023-03-18,00:05:46
6415368c26961578d0572022,23.90,2023-03-18 00:57:00,2023-03-18,00:05:51
6415369226961578d0572023,23.90,2023-03-18 00:57:06,2023-03-18,00:05:56
6415369726961578d0572024,23.90,2023-03-18 00:57:11,2023-03-18,00:06:01
6415369c26961578d0572025,23.90,2023-03-18 00:57:16,2023-03-18,00:06:07
641536a126961578d0572026,23.90,2023-03-18 00:57:21,2023-03-18,00:06:12
641536a626961578d0572027,23.90,2023-03-18 00:57:26,2023-03-18,00:06:17
641536ab26961578d0572028,23.90,2023-03-18 00:57:31,2023-03-18,00:06:22
641536b126961578d0572029,23.90,2023-03-18 00:57:37,2023-03-18,00:06:27
641536b626961578d057202a,23.90,2023-03-18 00:57:42,2023-03-18,00:06:32
641536bb26961578d057202b,23.90,2023-03-18 00:57:47,2023-03-18,00:06:37
641536c026961578d057202c,23.90,2023-03-18 00:57:52,2023-03-18,00:06:43
641536c526961578d057202d,23.90,2023-03-18 00:57:57,2023-03-18,00:06:48
641536cb26961578d057202e,23.90,2023-03-18 00:58:03,2023-03-18,00:06:53
641536cf26961578d057202f,23.90,2023-03-18 00:58:07,2023-03-18,00:06:58
641536d526961578d0572030,23.90,2023-03-18 00:58:13,2023-03-18,00:07:03
641536da26961578d0572031,23.90,2023-03-18 00:58:18,2023-03-18,00:07:08
641536df26961578d0572032,23.90,2023-03-18 00:58:23,2023-03-18,00:07:13
641536e426961578d0572033,23.90,2023-03-18 00:58:28,2023-03-18,00:07:19
641536e926961578d0572034,23.80,2023-03-18 00:58:33,2023-03-18,00:07:24
641536ee26961578d0572035,23.90,2023-03-18 00:58:38,2023-03-18,00:07:29
641536f426961578d0572036,23.80,2023-03-18 00:58:44,2023-03-18,00:07:34
641536f926961578d0572037,23.80,2023-03-18 00:58:49,2023-03-18,00:07:39
641536fe26961578d0572038,23.80,2023-03-18 00:58:54,2023-03-18,00:07:44
6415370326961578d0572039,23.80,2023-03-18 00:58:59,2023-03-18,00:07:50
6415370826961578d057203a,23.80,2023-03-18 00:59:04,2023-03-18,00:07:55
6415370d26961578d057203b,23.80,2023-03-18 00:59:09,2023-03-18,00:08:00
6415371226961578d057203c,23.80,2023-03-18 00:59:14,2023-03-18,00:08:05
6415371826961578d057203d,23.80,2023-03-18 00:59:20,2023-03-18,00:08:10
6415371d26961578d057203e,23.80,2023-03-18 00:59:25,2023-03-18,00:08:15
6415372226961578d057203f,23.80,2023-03-18 00:59:30,2023-03-18,00:08:20
6415372726961578d0572040,23.80,2023-03-18 00:59:35,2023-03-18,00:08:26
6415372c26961578d0572041,23.90,2023-03-18 00:59:40,2023-03-18,00:08:31
6415373126961578d0572042,23.80,2023-03-18 00:59:45,2023-03-18,00:08:36
6415373726961578d0572043,23.80,2023-03-18 00:59:51,2023-03-18,00:08:41
6415373c26961578d0572044,23.80,2023-03-18 00:59:56,2023-03-18,00:08:46
6415374126961578d0572045,23.80,2023-03-18 01:00:01,2023-03-18,00:08:51
6415374626961578d0572046,23.80,2023-03-18 01:00:06,2023-03-18,00:08:56
6415374b26961578d0572047,23.80,2023-03-18 01:00:11,2023-03-18,00:09:02
6415375026961578d0572048,23.80,2023-03-18 01:00:16,2023-03-18,00:09:07
6415375526961578d0572049,23.80,2023-03-18 01:00:21,2023-03-18,00:09:12
6415375b26961578d057204a,23.80,2023-03-18 01:00:27,2023-03-18,00:09:17
6415376026961578d057204b,23.80,2023-03-18 01:00:32,2023-03-18,00:09:22
6415376526961578d057204c,23.80,2023-03-18 01:00:37,2023-03-18,00:09:27
6415376a26961578d057204d,23.80,2023-03-18 01:00:42,2023-03-18,00:09:33
6415376f26961578d057204e,23.80,2023-03-18 01:00:47,2023-03-18,00:09:38
6415377426961578d057204f,23.80,2023-03-18 01:00:52,2023-03-18,00:09:43
6415377926961578d0572050,23.80,2023-03-18 01:00:57,2023-03-18,00:09:48
6415377f26961578d0572051,23.80,2023-03-18 01:01:03,2023-03-18,00:09:53
