_id,lectura,date,fecha
63cca6b61122ad2eb803a8bb,25.20,2023-01-22 00:00:06,2023-01-22
63cca6bc1122ad2eb803a8bc,25.20,2023-01-22 00:00:12,2023-01-22
63cca6c21122ad2eb803a8bd,25.20,2023-01-22 00:00:18,2023-01-22
63cca6c81122ad2eb803a8be,25.10,2023-01-22 00:00:24,2023-01-22
63cca6ce1122ad2eb803a8bf,25.10,2023-01-22 00:00:30,2023-01-22
63cca6d41122ad2eb803a8c0,25.10,2023-01-22 00:00:36,2023-01-22
63cca6da1122ad2eb803a8c1,25.10,2023-01-22 00:00:42,2023-01-22
63cca6e01122ad2eb803a8c2,25.10,2023-01-22 00:00:48,2023-01-22
63cca6e61122ad2eb803a8c3,25.10,2023-01-22 00:00:54,2023-01-22
63cca6ec1122ad2eb803a8c4,25.10,2023-01-22 00:01:00,2023-01-22
63cca6f21122ad2eb803a8c5,25.10,2023-01-22 00:01:06,2023-01-22
63cca6f81122ad2eb803a8c6,25.10,2023-01-22 00:01:12,2023-01-22
63cca6fe1122ad2eb803a8c7,25.10,2023-01-22 00:01:18,2023-01-22
63cca7041122ad2eb803a8c8,25.10,2023-01-22 00:01:24,2023-01-22
63cca70a1122ad2eb803a8c9,25.10,2023-01-22 00:01:30,2023-01-22
63cca7101122ad2eb803a8ca,25.10,2023-01-22 00:01:36,2023-01-22
63cca7161122ad2eb803a8cb,25.10,2023-01-22 00:01:42,2023-01-22
63cca71c1122ad2eb803a8cc,25.10,2023-01-22 00:01:48,2023-01-22
63cca7221122ad2eb803a8cd,25.10,2023-01-22 00:01:54,2023-01-22
63cca7281122ad2eb803a8ce,25.10,2023-01-22 00:02:00,2023-01-22
63cca72e1122ad2eb803a8cf,25.10,2023-01-22 00:02:06,2023-01-22
63cca7341122ad2eb803a8d0,25.10,2023-01-22 00:02:12,2023-01-22
63cca73a1122ad2eb803a8d1,25.10,2023-01-22 00:02:18,2023-01-22
63cca7401122ad2eb803a8d2,25.10,2023-01-22 00:02:24,2023-01-22
63cca7461122ad2eb803a8d3,25.10,2023-01-22 00:02:30,2023-01-22
63cca74c1122ad2eb803a8d4,25.10,2023-01-22 00:02:36,2023-01-22
63cca7521122ad2eb803a8d5,25.10,2023-01-22 00:02:42,2023-01-22
63cca7581122ad2eb803a8d6,25.10,2023-01-22 00:02:48,2023-01-22
63cca75e1122ad2eb803a8d7,25.10,2023-01-22 00:02:54,2023-01-22
63cca7641122ad2eb803a8d8,25.10,2023-01-22 00:03:00,2023-01-22
63cca76a1122ad2eb803a8d9,25.10,2023-01-22 00:03:06,2023-01-22
63cca7701122ad2eb803a8da,25.10,2023-01-22 00:03:12,2023-01-22
63cca7761122ad2eb803a8db,25.10,2023-01-22 00:03:18,2023-01-22
63cca77c1122ad2eb803a8dc,25.10,2023-01-22 00:03:24,2023-01-22
63cca7831122ad2eb803a8dd,25.10,2023-01-22 00:03:31,2023-01-22
63cca7881122ad2eb803a8de,25.10,2023-01-22 00:03:36,2023-01-22
63cca7a91122ad2eb803a8df,25.20,2023-01-22 00:04:09,2023-01-22
63cca7af1122ad2eb803a8e0,25.20,2023-01-22 00:04:15,2023-01-22
63cca7b51122ad2eb803a8e1,25.20,2023-01-22 00:04:21,2023-01-22
63cca7bb1122ad2eb803a8e2,25.20,2023-01-22 00:04:27,2023-01-22
63cca7c11122ad2eb803a8e3,25.10,2023-01-22 00:04:33,2023-01-22
63cca7c71122ad2eb803a8e4,25.10,2023-01-22 00:04:39,2023-01-22
63cca7cd1122ad2eb803a8e5,25.20,2023-01-22 00:04:45,2023-01-22
63cca7d31122ad2eb803a8e6,25.30,2023-01-22 00:04:51,2023-01-22
63cca7d91122ad2eb803a8e7,25.60,2023-01-22 00:04:57,2023-01-22
63cca7df1122ad2eb803a8e8,26.00,2023-01-22 00:05:03,2023-01-22
63cca7e51122ad2eb803a8e9,26.30,2023-01-22 00:05:09,2023-01-22
63cca7eb1122ad2eb803a8ea,26.80,2023-01-22 00:05:15,2023-01-22
63cca7f11122ad2eb803a8eb,27.20,2023-01-22 00:05:21,2023-01-22
63cca7f71122ad2eb803a8ec,27.50,2023-01-22 00:05:27,2023-01-22
63cca7fd1122ad2eb803a8ed,28.00,2023-01-22 00:05:33,2023-01-22
63cca8031122ad2eb803a8ee,28.40,2023-01-22 00:05:39,2023-01-22
63cca8091122ad2eb803a8ef,29.00,2023-01-22 00:05:45,2023-01-22
63cca80f1122ad2eb803a8f0,29.70,2023-01-22 00:05:51,2023-01-22
63cca8151122ad2eb803a8f1,30.60,2023-01-22 00:05:57,2023-01-22
63cca81b1122ad2eb803a8f2,31.40,2023-01-22 00:06:03,2023-01-22
63cca8211122ad2eb803a8f3,31.90,2023-01-22 00:06:09,2023-01-22
63cca8271122ad2eb803a8f4,32.20,2023-01-22 00:06:15,2023-01-22
63cca82d1122ad2eb803a8f5,32.30,2023-01-22 00:06:21,2023-01-22
63cca8331122ad2eb803a8f6,32.10,2023-01-22 00:06:27,2023-01-22
63cca8391122ad2eb803a8f7,31.90,2023-01-22 00:06:33,2023-01-22
63cca83f1122ad2eb803a8f8,31.70,2023-01-22 00:06:39,2023-01-22
63cca8451122ad2eb803a8f9,31.50,2023-01-22 00:06:45,2023-01-22
63cca84c1122ad2eb803a8fa,31.20,2023-01-22 00:06:52,2023-01-22
63cca8521122ad2eb803a8fb,30.90,2023-01-22 00:06:58,2023-01-22
63cca8731122ad2eb803a8fc,29.60,2023-01-22 00:07:31,2023-01-22
63cca8791122ad2eb803a8fd,29.50,2023-01-22 00:07:37,2023-01-22
63cca89a1122ad2eb803a8fe,28.50,2023-01-22 00:08:10,2023-01-22
63cca8a01122ad2eb803a8ff,28.40,2023-01-22 00:08:16,2023-01-22
63cca8a71122ad2eb803a900,28.30,2023-01-22 00:08:23,2023-01-22
63cca8ad1122ad2eb803a901,28.10,2023-01-22 00:08:29,2023-01-22
63cca8b31122ad2eb803a902,28.00,2023-01-22 00:08:35,2023-01-22
63cca8b91122ad2eb803a903,27.90,2023-01-22 00:08:41,2023-01-22
63cca8bf1122ad2eb803a904,27.70,2023-01-22 00:08:47,2023-01-22
63cca8c51122ad2eb803a905,27.70,2023-01-22 00:08:53,2023-01-22
63cca8cb1122ad2eb803a906,27.50,2023-01-22 00:08:59,2023-01-22
63cca8d11122ad2eb803a907,27.40,2023-01-22 00:09:05,2023-01-22
63cca8d71122ad2eb803a908,27.30,2023-01-22 00:09:11,2023-01-22
63cca8dd1122ad2eb803a909,27.20,2023-01-22 00:09:17,2023-01-22
63cca8e31122ad2eb803a90a,27.10,2023-01-22 00:09:23,2023-01-22
63cca8e91122ad2eb803a90b,27.00,2023-01-22 00:09:29,2023-01-22
63cca90d1122ad2eb803a90c,26.60,2023-01-22 00:10:05,2023-01-22
63cca9131122ad2eb803a90d,26.60,2023-01-22 00:10:11,2023-01-22
63cca9191122ad2eb803a90e,26.50,2023-01-22 00:10:17,2023-01-22
63cca91f1122ad2eb803a90f,26.40,2023-01-22 00:10:23,2023-01-22
63cca9251122ad2eb803a910,26.40,2023-01-22 00:10:29,2023-01-22
63cca92b1122ad2eb803a911,26.30,2023-01-22 00:10:35,2023-01-22
63cca9311122ad2eb803a912,26.30,2023-01-22 00:10:41,2023-01-22
63cca9371122ad2eb803a913,26.10,2023-01-22 00:10:47,2023-01-22
63cca93d1122ad2eb803a914,25.90,2023-01-22 00:10:53,2023-01-22
63cca9431122ad2eb803a915,25.60,2023-01-22 00:10:59,2023-01-22
63cca9491122ad2eb803a916,25.40,2023-01-22 00:11:05,2023-01-22
63cca9501122ad2eb803a917,25.20,2023-01-22 00:11:12,2023-01-22
63cca9561122ad2eb803a918,25.00,2023-01-22 00:11:18,2023-01-22
63cca95b1122ad2eb803a919,24.90,2023-01-22 00:11:23,2023-01-22
63cca9611122ad2eb803a91a,24.80,2023-01-22 00:11:29,2023-01-22
63cca9681122ad2eb803a91b,24.70,2023-01-22 00:11:36,2023-01-22
63cca96e1122ad2eb803a91c,24.60,2023-01-22 00:11:42,2023-01-22
63cca9741122ad2eb803a91d,24.60,2023-01-22 00:11:48,2023-01-22
63cca97a1122ad2eb803a91e,24.50,2023-01-22 00:11:54,2023-01-22
63cca9801122ad2eb803a91f,24.50,2023-01-22 00:12:00,2023-01-22
63cca9861122ad2eb803a920,24.50,2023-01-22 00:12:06,2023-01-22
63cca98c1122ad2eb803a921,24.50,2023-01-22 00:12:12,2023-01-22
63cca9921122ad2eb803a922,24.50,2023-01-22 00:12:18,2023-01-22
63cca9981122ad2eb803a923,24.40,2023-01-22 00:12:24,2023-01-22
63cca99e1122ad2eb803a924,24.50,2023-01-22 00:12:30,2023-01-22
63cca9a41122ad2eb803a925,24.50,2023-01-22 00:12:36,2023-01-22
63cca9aa1122ad2eb803a926,24.50,2023-01-22 00:12:42,2023-01-22
63cca9b01122ad2eb803a927,24.50,2023-01-22 00:12:48,2023-01-22
63cca9b61122ad2eb803a928,24.50,2023-01-22 00:12:54,2023-01-22
63cca9bc1122ad2eb803a929,24.50,2023-01-22 00:13:00,2023-01-22
63cca9c21122ad2eb803a92a,24.50,2023-01-22 00:13:06,2023-01-22
63cca9c81122ad2eb803a92b,24.50,2023-01-22 00:13:12,2023-01-22
63cca9ce1122ad2eb803a92c,24.50,2023-01-22 00:13:18,2023-01-22
63cca9d41122ad2eb803a92d,24.50,2023-01-22 00:13:24,2023-01-22
63cca9da1122ad2eb803a92e,24.50,2023-01-22 00:13:30,2023-01-22
63cca9e01122ad2eb803a92f,24.50,2023-01-22 00:13:36,2023-01-22
63cca9e61122ad2eb803a930,24.50,2023-01-22 00:13:42,2023-01-22
63cca9ec1122ad2eb803a931,24.40,2023-01-22 00:13:48,2023-01-22
63cca9f21122ad2eb803a932,24.40,2023-01-22 00:13:54,2023-01-22
63cca9f81122ad2eb803a933,24.40,2023-01-22 00:14:00,2023-01-22
63cca9fe1122ad2eb803a934,24.40,2023-01-22 00:14:06,2023-01-22
63ccaa041122ad2eb803a935,24.40,2023-01-22 00:14:12,2023-01-22
63ccaa0a1122ad2eb803a936,24.40,2023-01-22 00:14:18,2023-01-22
63ccaa101122ad2eb803a937,24.40,2023-01-22 00:14:24,2023-01-22
63ccaa161122ad2eb803a938,24.40,2023-01-22 00:14:30,2023-01-22
63ccaa1c1122ad2eb803a939,24.30,2023-01-22 00:14:36,2023-01-22
