_id,lectura,lectura2,date,fecha,hora
64377e3159613052eaaafc63,22.70,42.00,2023-04-12 23:59:45,2023-04-13,00:00:03
64377e3659613052eaaafc64,22.70,42.00,2023-04-12 23:59:50,2023-04-13,00:00:08
64377e3b59613052eaaafc65,22.80,42.00,2023-04-12 23:59:55,2023-04-13,00:00:14
64377e4059613052eaaafc66,22.80,42.00,2023-04-13 00:00:00,2023-04-13,00:00:19
64377e4559613052eaaafc67,22.80,42.00,2023-04-13 00:00:05,2023-04-13,00:00:24
64377e4b59613052eaaafc68,22.80,42.00,2023-04-13 00:00:11,2023-04-13,00:00:29
64377e5059613052eaaafc69,22.80,42.00,2023-04-13 00:00:16,2023-04-13,00:00:34
64377e5559613052eaaafc6a,22.80,42.00,2023-04-13 00:00:21,2023-04-13,00:00:39
64377e5a59613052eaaafc6b,22.80,42.00,2023-04-13 00:00:26,2023-04-13,00:00:45
64377e5f59613052eaaafc6c,22.80,42.00,2023-04-13 00:00:31,2023-04-13,00:00:50
64377e6459613052eaaafc6d,22.70,42.00,2023-04-13 00:00:36,2023-04-13,00:00:55
64377e6959613052eaaafc6e,22.70,42.00,2023-04-13 00:00:41,2023-04-13,00:01:00
64377e6f59613052eaaafc6f,22.70,42.00,2023-04-13 00:00:47,2023-04-13,00:01:05
64377e7459613052eaaafc70,22.70,42.00,2023-04-13 00:00:52,2023-04-13,00:01:10
64377e7959613052eaaafc71,22.70,42.00,2023-04-13 00:00:57,2023-04-13,00:01:15
64377e7e59613052eaaafc72,22.70,42.00,2023-04-13 00:01:02,2023-04-13,00:01:21
64377e8359613052eaaafc73,22.70,42.00,2023-04-13 00:01:07,2023-04-13,00:01:26
64377e8859613052eaaafc74,22.70,42.00,2023-04-13 00:01:12,2023-04-13,00:01:31
64377e8e59613052eaaafc75,22.70,42.00,2023-04-13 00:01:18,2023-04-13,00:01:36
64377e9359613052eaaafc76,22.70,42.00,2023-04-13 00:01:23,2023-04-13,00:01:41
64377e9859613052eaaafc77,22.70,42.00,2023-04-13 00:01:28,2023-04-13,00:01:46
64377e9d59613052eaaafc78,22.70,42.00,2023-04-13 00:01:33,2023-04-13,00:01:51
64377ea259613052eaaafc79,22.70,42.00,2023-04-13 00:01:38,2023-04-13,00:01:57
64377ea759613052eaaafc7a,22.70,42.00,2023-04-13 00:01:43,2023-04-13,00:02:02
64377ead59613052eaaafc7b,22.70,42.00,2023-04-13 00:01:49,2023-04-13,00:02:07
64377eb159613052eaaafc7c,22.70,42.00,2023-04-13 00:01:53,2023-04-13,00:02:12
64377eb759613052eaaafc7d,22.70,42.00,2023-04-13 00:01:59,2023-04-13,00:02:17
64377ebc59613052eaaafc7e,22.70,42.00,2023-04-13 00:02:04,2023-04-13,00:02:22
64377ec159613052eaaafc7f,22.70,42.00,2023-04-13 00:02:09,2023-04-13,00:02:28
64377ec659613052eaaafc80,22.70,42.00,2023-04-13 00:02:14,2023-04-13,00:02:33
64377ecb59613052eaaafc81,22.70,42.00,2023-04-13 00:02:19,2023-04-13,00:02:38
64377ed059613052eaaafc82,22.80,42.00,2023-04-13 00:02:24,2023-04-13,00:02:43
64377ed659613052eaaafc83,22.80,42.00,2023-04-13 00:02:30,2023-04-13,00:02:48
64377edb59613052eaaafc84,22.70,42.00,2023-04-13 00:02:35,2023-04-13,00:02:53
64377ee059613052eaaafc85,22.80,42.00,2023-04-13 00:02:40,2023-04-13,00:02:58
64377ee559613052eaaafc86,22.70,42.00,2023-04-13 00:02:45,2023-04-13,00:03:04
64377eea59613052eaaafc87,22.70,42.00,2023-04-13 00:02:50,2023-04-13,00:03:09
64377eef59613052eaaafc88,22.70,42.00,2023-04-13 00:02:55,2023-04-13,00:03:14
64377ef459613052eaaafc89,22.70,42.00,2023-04-13 00:03:00,2023-04-13,00:03:19
64377efa59613052eaaafc8a,22.70,42.00,2023-04-13 00:03:06,2023-04-13,00:03:24
64377eff59613052eaaafc8b,22.70,42.00,2023-04-13 00:03:11,2023-04-13,00:03:29
64377f0459613052eaaafc8c,22.70,42.00,2023-04-13 00:03:16,2023-04-13,00:03:34
64377f0959613052eaaafc8d,22.70,42.00,2023-04-13 00:03:21,2023-04-13,00:03:40
64377f0e59613052eaaafc8e,22.70,42.00,2023-04-13 00:03:26,2023-04-13,00:03:45
64377f1359613052eaaafc8f,22.70,42.00,2023-04-13 00:03:31,2023-04-13,00:03:50
64377f1859613052eaaafc90,22.70,42.00,2023-04-13 00:03:36,2023-04-13,00:03:55
64377f1e59613052eaaafc91,22.70,42.00,2023-04-13 00:03:42,2023-04-13,00:04:00
64377f2359613052eaaafc92,22.70,42.00,2023-04-13 00:03:47,2023-04-13,00:04:05
64377f2859613052eaaafc93,22.70,42.00,2023-04-13 00:03:52,2023-04-13,00:04:11
64377f2d59613052eaaafc94,22.70,42.00,2023-04-13 00:03:57,2023-04-13,00:04:16
64377f3259613052eaaafc95,22.70,42.00,2023-04-13 00:04:02,2023-04-13,00:04:21
64377f3759613052eaaafc96,22.70,42.00,2023-04-13 00:04:07,2023-04-13,00:04:26
64377f3d59613052eaaafc97,22.70,42.00,2023-04-13 00:04:13,2023-04-13,00:04:31
64377f4259613052eaaafc98,22.70,42.00,2023-04-13 00:04:18,2023-04-13,00:04:36
64377f4759613052eaaafc99,22.70,42.00,2023-04-13 00:04:23,2023-04-13,00:04:41
64377f4c59613052eaaafc9a,22.70,42.00,2023-04-13 00:04:28,2023-04-13,00:04:47
64377f5159613052eaaafc9b,22.70,42.00,2023-04-13 00:04:33,2023-04-13,00:04:52
64377f5659613052eaaafc9c,22.70,42.00,2023-04-13 00:04:38,2023-04-13,00:04:57
64377f5c59613052eaaafc9d,22.70,42.00,2023-04-13 00:04:44,2023-04-13,00:05:02
64377f6159613052eaaafc9e,22.70,42.00,2023-04-13 00:04:49,2023-04-13,00:05:07
64377f6659613052eaaafc9f,22.70,42.00,2023-04-13 00:04:54,2023-04-13,00:05:12
64377f6b59613052eaaafca0,22.70,42.00,2023-04-13 00:04:59,2023-04-13,00:05:17
64377f7059613052eaaafca1,22.70,42.00,2023-04-13 00:05:04,2023-04-13,00:05:23
64377f7559613052eaaafca2,22.70,42.00,2023-04-13 00:05:09,2023-04-13,00:05:28
64377f7a59613052eaaafca3,22.70,42.00,2023-04-13 00:05:14,2023-04-13,00:05:33
64377f8059613052eaaafca4,22.70,42.00,2023-04-13 00:05:20,2023-04-13,00:05:38
64377f8559613052eaaafca8,22.70,42.00,2023-04-13 00:05:25,2023-04-13,00:05:43
64377f8a59613052eaaafcaa,22.70,42.00,2023-04-13 00:05:30,2023-04-13,00:05:48
64377f8f59613052eaaafcac,22.70,42.00,2023-04-13 00:05:35,2023-04-13,00:05:54
64377f9459613052eaaafcad,22.70,42.00,2023-04-13 00:05:40,2023-04-13,00:05:59
64377f9959613052eaaafcae,22.70,42.00,2023-04-13 00:05:45,2023-04-13,00:06:04
64377f9f59613052eaaafcaf,22.70,42.00,2023-04-13 00:05:51,2023-04-13,00:06:09
64377fa459613052eaaafcb1,22.70,42.00,2023-04-13 00:05:56,2023-04-13,00:06:14
64377fa959613052eaaafcb3,22.70,42.00,2023-04-13 00:06:01,2023-04-13,00:06:19
64377fae59613052eaaafcb5,22.80,42.00,2023-04-13 00:06:06,2023-04-13,00:06:24
64377fb359613052eaaafcb6,22.70,42.00,2023-04-13 00:06:11,2023-04-13,00:06:30
64377fb859613052eaaafcb7,22.80,42.00,2023-04-13 00:06:16,2023-04-13,00:06:35
64377fbd59613052eaaafcb8,22.80,42.00,2023-04-13 00:06:21,2023-04-13,00:06:40
64377fc259613052eaaafcb9,22.80,42.00,2023-04-13 00:06:26,2023-04-13,00:06:45
64377fc859613052eaaafcba,22.80,42.00,2023-04-13 00:06:32,2023-04-13,00:06:50
64377fcd59613052eaaafcbb,22.70,42.00,2023-04-13 00:06:37,2023-04-13,00:06:55
64377fd259613052eaaafcbc,22.70,42.00,2023-04-13 00:06:42,2023-04-13,00:07:00
64377fd759613052eaaafcbd,22.70,42.00,2023-04-13 00:06:47,2023-04-13,00:07:06
64377fdc59613052eaaafcbe,22.70,42.00,2023-04-13 00:06:52,2023-04-13,00:07:11
64377fe159613052eaaafcc2,22.70,42.00,2023-04-13 00:06:57,2023-04-13,00:07:16
64377fe659613052eaaafcc4,22.70,42.00,2023-04-13 00:07:02,2023-04-13,00:07:21
64377fec59613052eaaafcc8,22.70,42.00,2023-04-13 00:07:08,2023-04-13,00:07:26
64377ff159613052eaaafcc9,22.70,42.00,2023-04-13 00:07:13,2023-04-13,00:07:31
64377ff659613052eaaafcca,22.70,42.00,2023-04-13 00:07:18,2023-04-13,00:07:37
64377ffb59613052eaaafccb,22.70,42.00,2023-04-13 00:07:23,2023-04-13,00:07:42
6437800059613052eaaafcce,22.70,42.00,2023-04-13 00:07:28,2023-04-13,00:07:47
6437800559613052eaaafccf,22.70,42.00,2023-04-13 00:07:33,2023-04-13,00:07:52
6437800b59613052eaaafcd0,22.70,42.00,2023-04-13 00:07:39,2023-04-13,00:07:57
6437801059613052eaaafcd1,22.70,42.00,2023-04-13 00:07:44,2023-04-13,00:08:02
6437801559613052eaaafcd2,22.70,42.00,2023-04-13 00:07:49,2023-04-13,00:08:07
6437801a59613052eaaafcd3,22.70,42.00,2023-04-13 00:07:54,2023-04-13,00:08:13
6437801f59613052eaaafcd4,22.70,42.00,2023-04-13 00:07:59,2023-04-13,00:08:18
6437802459613052eaaafcd5,22.70,42.00,2023-04-13 00:08:04,2023-04-13,00:08:23
6437802959613052eaaafcd6,22.70,42.00,2023-04-13 00:08:09,2023-04-13,00:08:28
6437802f59613052eaaafcd7,22.70,42.00,2023-04-13 00:08:15,2023-04-13,00:08:33
6437803459613052eaaafcd8,22.70,42.00,2023-04-13 00:08:20,2023-04-13,00:08:38
6437803959613052eaaafcd9,22.70,42.00,2023-04-13 00:08:25,2023-04-13,00:08:43
6437803e59613052eaaafcda,22.70,42.00,2023-04-13 00:08:30,2023-04-13,00:08:49
6437804359613052eaaafcdb,22.70,42.00,2023-04-13 00:08:35,2023-04-13,00:08:54
6437804859613052eaaafcdc,22.70,42.00,2023-04-13 00:08:40,2023-04-13,00:08:59
6437804d59613052eaaafcdd,22.70,42.00,2023-04-13 00:08:45,2023-04-13,00:09:04
6437805359613052eaaafcde,22.70,42.00,2023-04-13 00:08:51,2023-04-13,00:09:09
6437805859613052eaaafce0,22.70,42.00,2023-04-13 00:08:56,2023-04-13,00:09:14
6437805d59613052eaaafce3,22.70,42.00,2023-04-13 00:09:01,2023-04-13,00:09:19
6437806259613052eaaafcea,22.70,42.00,2023-04-13 00:09:06,2023-04-13,00:09:25
6437806759613052eaaafceb,22.70,42.00,2023-04-13 00:09:11,2023-04-13,00:09:30
6437806c59613052eaaafcec,22.70,42.00,2023-04-13 00:09:16,2023-04-13,00:09:35
6437807259613052eaaafcef,22.70,42.00,2023-04-13 00:09:22,2023-04-13,00:09:40
6437807759613052eaaafcf0,22.70,42.00,2023-04-13 00:09:27,2023-04-13,00:09:45
6437807c59613052eaaafcf1,22.70,42.00,2023-04-13 00:09:32,2023-04-13,00:09:50
6437808159613052eaaafcf2,22.70,42.00,2023-04-13 00:09:37,2023-04-13,00:09:56
6437808659613052eaaafcf3,22.70,42.00,2023-04-13 00:09:42,2023-04-13,00:10:01
6437808b59613052eaaafcf4,22.70,42.00,2023-04-13 00:09:47,2023-04-13,00:10:06
6437809059613052eaaafcf5,22.70,42.00,2023-04-13 00:09:52,2023-04-13,00:10:11
6437809659613052eaaafcf6,22.70,42.00,2023-04-13 00:09:58,2023-04-13,00:10:16
6437809b59613052eaaafcf7,22.70,42.00,2023-04-13 00:10:03,2023-04-13,00:10:21
643780a059613052eaaafcf8,22.70,42.00,2023-04-13 00:10:08,2023-04-13,00:10:26
643780a559613052eaaafcf9,22.70,42.00,2023-04-13 00:10:13,2023-04-13,00:10:32
643780aa59613052eaaafcfa,22.70,42.00,2023-04-13 00:10:18,2023-04-13,00:10:37
643780af59613052eaaafcfb,22.70,42.00,2023-04-13 00:10:23,2023-04-13,00:10:42
643780b559613052eaaafcfc,22.70,42.00,2023-04-13 00:10:29,2023-04-13,00:10:47
643780ba59613052eaaafcfd,22.70,42.00,2023-04-13 00:10:34,2023-04-13,00:10:52
643780bf59613052eaaafcfe,22.70,42.00,2023-04-13 00:10:39,2023-04-13,00:10:57
643780c459613052eaaafcff,22.70,42.00,2023-04-13 00:10:44,2023-04-13,00:11:02
643780c959613052eaaafd08,22.70,42.00,2023-04-13 00:10:49,2023-04-13,00:11:08
643780ce59613052eaaafd13,22.70,42.00,2023-04-13 00:10:54,2023-04-13,00:11:13
643780d359613052eaaafd15,22.70,42.00,2023-04-13 00:10:59,2023-04-13,00:11:18
643780d859613052eaaafd16,22.70,42.00,2023-04-13 00:11:04,2023-04-13,00:11:23
643780de59613052eaaafd17,22.70,42.00,2023-04-13 00:11:10,2023-04-13,00:11:28
643780e359613052eaaafd18,22.70,42.00,2023-04-13 00:11:15,2023-04-13,00:11:33
643780e859613052eaaafd1a,22.70,42.00,2023-04-13 00:11:20,2023-04-13,00:11:39
643780ed59613052eaaafd1b,22.70,42.00,2023-04-13 00:11:25,2023-04-13,00:11:44
643780f259613052eaaafd1e,22.70,42.00,2023-04-13 00:11:30,2023-04-13,00:11:49
643780f859613052eaaafd1f,22.70,42.00,2023-04-13 00:11:36,2023-04-13,00:11:54
643780fc59613052eaaafd20,22.70,42.00,2023-04-13 00:11:40,2023-04-13,00:11:59
6437810259613052eaaafd21,22.70,42.00,2023-04-13 00:11:46,2023-04-13,00:12:04
6437810759613052eaaafd22,22.70,42.00,2023-04-13 00:11:51,2023-04-13,00:12:09
6437810c59613052eaaafd23,22.70,42.00,2023-04-13 00:11:56,2023-04-13,00:12:15
6437811159613052eaaafd24,22.70,42.00,2023-04-13 00:12:01,2023-04-13,00:12:20
6437811659613052eaaafd25,22.70,42.00,2023-04-13 00:12:06,2023-04-13,00:12:25
6437811b59613052eaaafd26,22.70,42.00,2023-04-13 00:12:11,2023-04-13,00:12:30
6437812159613052eaaafd27,22.70,42.00,2023-04-13 00:12:17,2023-04-13,00:12:35
6437812659613052eaaafd28,22.70,42.00,2023-04-13 00:12:22,2023-04-13,00:12:40
6437812b59613052eaaafd29,22.70,42.00,2023-04-13 00:12:27,2023-04-13,00:12:45
6437813059613052eaaafd2a,22.70,41.00,2023-04-13 00:12:32,2023-04-13,00:12:51
6437813559613052eaaafd2b,22.70,41.00,2023-04-13 00:12:37,2023-04-13,00:12:56
6437813b59613052eaaafd2c,22.70,41.00,2023-04-13 00:12:43,2023-04-13,00:13:01
6437813f59613052eaaafd2d,22.70,41.00,2023-04-13 00:12:47,2023-04-13,00:13:06
6437814559613052eaaafd2e,22.70,41.00,2023-04-13 00:12:53,2023-04-13,00:13:11
6437814a59613052eaaafd2f,22.70,41.00,2023-04-13 00:12:58,2023-04-13,00:13:16
6437814f59613052eaaafd30,22.70,41.00,2023-04-13 00:13:03,2023-04-13,00:13:22
6437815459613052eaaafd31,22.70,41.00,2023-04-13 00:13:08,2023-04-13,00:13:27
6437815959613052eaaafd32,22.70,41.00,2023-04-13 00:13:13,2023-04-13,00:13:32
6437815e59613052eaaafd33,22.80,41.00,2023-04-13 00:13:18,2023-04-13,00:13:37
6437816459613052eaaafd34,22.80,41.00,2023-04-13 00:13:24,2023-04-13,00:13:42
6437816959613052eaaafd35,22.70,42.00,2023-04-13 00:13:29,2023-04-13,00:13:47
6437816e59613052eaaafd36,22.70,42.00,2023-04-13 00:13:34,2023-04-13,00:13:52
6437817359613052eaaafd37,22.70,42.00,2023-04-13 00:13:39,2023-04-13,00:13:58
6437817859613052eaaafd38,22.70,42.00,2023-04-13 00:13:44,2023-04-13,00:14:03
6437817d59613052eaaafd39,22.70,42.00,2023-04-13 00:13:49,2023-04-13,00:14:08
6437818259613052eaaafd3a,22.70,42.00,2023-04-13 00:13:54,2023-04-13,00:14:13
6437818859613052eaaafd3b,22.70,42.00,2023-04-13 00:14:00,2023-04-13,00:14:18
6437818d59613052eaaafd3c,22.70,42.00,2023-04-13 00:14:05,2023-04-13,00:14:23
6437819259613052eaaafd3d,22.70,42.00,2023-04-13 00:14:10,2023-04-13,00:14:28
6437819759613052eaaafd3e,22.70,42.00,2023-04-13 00:14:15,2023-04-13,00:14:34
6437819c59613052eaaafd3f,22.70,42.00,2023-04-13 00:14:20,2023-04-13,00:14:39
643781a159613052eaaafd40,22.70,42.00,2023-04-13 00:14:25,2023-04-13,00:14:44
643781a759613052eaaafd41,22.70,42.00,2023-04-13 00:14:31,2023-04-13,00:14:49
643781ac59613052eaaafd42,22.70,42.00,2023-04-13 00:14:36,2023-04-13,00:14:54
643781b159613052eaaafd43,22.70,42.00,2023-04-13 00:14:41,2023-04-13,00:14:59
643781b659613052eaaafd44,22.70,42.00,2023-04-13 00:14:46,2023-04-13,00:15:05
643781bb59613052eaaafd45,22.70,42.00,2023-04-13 00:14:51,2023-04-13,00:15:10
643781c059613052eaaafd46,22.70,42.00,2023-04-13 00:14:56,2023-04-13,00:15:15
643781c559613052eaaafd47,22.70,42.00,2023-04-13 00:15:01,2023-04-13,00:15:20
643781ca59613052eaaafd48,22.70,42.00,2023-04-13 00:15:06,2023-04-13,00:15:25
643781d059613052eaaafd49,22.70,42.00,2023-04-13 00:15:12,2023-04-13,00:15:30
643781d559613052eaaafd4a,22.70,42.00,2023-04-13 00:15:17,2023-04-13,00:15:35
643781da59613052eaaafd4b,22.70,42.00,2023-04-13 00:15:22,2023-04-13,00:15:41
643781df59613052eaaafd4c,22.70,42.00,2023-04-13 00:15:27,2023-04-13,00:15:46
643781e459613052eaaafd4d,22.70,42.00,2023-04-13 00:15:32,2023-04-13,00:15:51
643781e959613052eaaafd4e,22.70,42.00,2023-04-13 00:15:37,2023-04-13,00:15:56
643781ef59613052eaaafd4f,22.60,42.00,2023-04-13 00:15:43,2023-04-13,00:16:01
643781f459613052eaaafd50,22.60,42.00,2023-04-13 00:15:48,2023-04-13,00:16:06
643781f959613052eaaafd51,22.60,42.00,2023-04-13 00:15:53,2023-04-13,00:16:11
643781fe59613052eaaafd5b,22.60,42.00,2023-04-13 00:15:58,2023-04-13,00:16:17
6437820359613052eaaafd5c,22.60,42.00,2023-04-13 00:16:03,2023-04-13,00:16:22
6437820859613052eaaafd5d,22.60,42.00,2023-04-13 00:16:08,2023-04-13,00:16:27
6437820e59613052eaaafd5e,22.60,42.00,2023-04-13 00:16:14,2023-04-13,00:16:32
6437821359613052eaaafd5f,22.60,42.00,2023-04-13 00:16:19,2023-04-13,00:16:37
6437821859613052eaaafd60,22.60,42.00,2023-04-13 00:16:24,2023-04-13,00:16:42
6437821d59613052eaaafd61,22.60,42.00,2023-04-13 00:16:29,2023-04-13,00:16:47
