_id,lectura,date,fecha
63b794b70f20de4172484f91,25.20,2023-01-06 00:25:43,2023-01-06
63b794bd0f20de4172484f92,25.30,2023-01-06 00:25:49,2023-01-06
63b794c30f20de4172484f93,25.40,2023-01-06 00:25:55,2023-01-06
63b794c90f20de4172484f94,25.40,2023-01-06 00:26:01,2023-01-06
63b794cf0f20de4172484f95,25.40,2023-01-06 00:26:07,2023-01-06
63b794d50f20de4172484f96,25.50,2023-01-06 00:26:13,2023-01-06
63b794db0f20de4172484f97,25.60,2023-01-06 00:26:19,2023-01-06
63b794e10f20de4172484f98,25.60,2023-01-06 00:26:25,2023-01-06
63b794e70f20de4172484f99,25.60,2023-01-06 00:26:31,2023-01-06
63b794ed0f20de4172484f9a,25.70,2023-01-06 00:26:37,2023-01-06
63b794f30f20de4172484f9b,25.70,2023-01-06 00:26:43,2023-01-06
63b794f90f20de4172484f9c,25.80,2023-01-06 00:26:49,2023-01-06
63b794ff0f20de4172484f9d,25.90,2023-01-06 00:26:55,2023-01-06
63b795050f20de4172484f9e,25.90,2023-01-06 00:27:01,2023-01-06
63b7950b0f20de4172484f9f,26.00,2023-01-06 00:27:07,2023-01-06
63b795110f20de4172484fa0,26.00,2023-01-06 00:27:13,2023-01-06
63b795170f20de4172484fa1,26.00,2023-01-06 00:27:19,2023-01-06
63b7951d0f20de4172484fa2,26.10,2023-01-06 00:27:25,2023-01-06
63b795230f20de4172484fa3,26.10,2023-01-06 00:27:31,2023-01-06
63b795290f20de4172484fa4,26.20,2023-01-06 00:27:37,2023-01-06
63b7952f0f20de4172484fa5,26.20,2023-01-06 00:27:43,2023-01-06
63b795350f20de4172484fa6,26.20,2023-01-06 00:27:49,2023-01-06
63b7953b0f20de4172484fa7,26.30,2023-01-06 00:27:55,2023-01-06
63b795410f20de4172484fa8,26.30,2023-01-06 00:28:01,2023-01-06
63b795470f20de4172484fa9,26.10,2023-01-06 00:28:07,2023-01-06
63b7954d0f20de4172484faa,26.00,2023-01-06 00:28:13,2023-01-06
63b795530f20de4172484fab,25.90,2023-01-06 00:28:19,2023-01-06
63b795590f20de4172484fac,25.70,2023-01-06 00:28:25,2023-01-06
63b7955f0f20de4172484fad,25.60,2023-01-06 00:28:31,2023-01-06
63b795650f20de4172484fae,25.40,2023-01-06 00:28:37,2023-01-06
63b7956b0f20de4172484faf,25.30,2023-01-06 00:28:43,2023-01-06
63b795710f20de4172484fb0,25.20,2023-01-06 00:28:49,2023-01-06
63b795780f20de4172484fb1,25.10,2023-01-06 00:28:56,2023-01-06
63b7957e0f20de4172484fb2,24.90,2023-01-06 00:29:02,2023-01-06
63b795840f20de4172484fb3,24.90,2023-01-06 00:29:08,2023-01-06
63b7958a0f20de4172484fb4,24.80,2023-01-06 00:29:14,2023-01-06
63b795900f20de4172484fb5,24.70,2023-01-06 00:29:20,2023-01-06
63b795960f20de4172484fb6,24.60,2023-01-06 00:29:26,2023-01-06
63b7959c0f20de4172484fb7,24.50,2023-01-06 00:29:32,2023-01-06
63b795a20f20de4172484fb8,24.40,2023-01-06 00:29:38,2023-01-06
63b795a80f20de4172484fb9,24.40,2023-01-06 00:29:44,2023-01-06
63b795ae0f20de4172484fba,24.40,2023-01-06 00:29:50,2023-01-06
63b795b40f20de4172484fbb,24.30,2023-01-06 00:29:56,2023-01-06
63b795ba0f20de4172484fbc,24.20,2023-01-06 00:30:02,2023-01-06
63b795c00f20de4172484fbd,24.20,2023-01-06 00:30:08,2023-01-06
63b795c60f20de4172484fbe,24.10,2023-01-06 00:30:14,2023-01-06
63b795cc0f20de4172484fbf,24.10,2023-01-06 00:30:20,2023-01-06
63b795d20f20de4172484fc0,24.00,2023-01-06 00:30:26,2023-01-06
63b795d80f20de4172484fc1,24.00,2023-01-06 00:30:32,2023-01-06
63b795de0f20de4172484fc2,24.00,2023-01-06 00:30:38,2023-01-06
63b795e40f20de4172484fc3,24.00,2023-01-06 00:30:44,2023-01-06
63b795ea0f20de4172484fc4,23.90,2023-01-06 00:30:50,2023-01-06
63b795f00f20de4172484fc5,23.90,2023-01-06 00:30:56,2023-01-06
63b795f60f20de4172484fc6,23.80,2023-01-06 00:31:02,2023-01-06
63b795fc0f20de4172484fc7,23.80,2023-01-06 00:31:08,2023-01-06
63b796020f20de4172484fc8,23.80,2023-01-06 00:31:14,2023-01-06
63b796080f20de4172484fc9,23.80,2023-01-06 00:31:20,2023-01-06
63b7960e0f20de4172484fca,23.80,2023-01-06 00:31:26,2023-01-06
63b796140f20de4172484fcb,23.70,2023-01-06 00:31:32,2023-01-06
63b7961a0f20de4172484fcc,23.70,2023-01-06 00:31:38,2023-01-06
63b796200f20de4172484fcd,23.70,2023-01-06 00:31:44,2023-01-06
63b796260f20de4172484fce,23.70,2023-01-06 00:31:50,2023-01-06
63b7962c0f20de4172484fcf,23.60,2023-01-06 00:31:56,2023-01-06
63b796320f20de4172484fd0,23.60,2023-01-06 00:32:02,2023-01-06
63b796380f20de4172484fd1,23.50,2023-01-06 00:32:08,2023-01-06
63b7963e0f20de4172484fd2,23.50,2023-01-06 00:32:14,2023-01-06
63b796440f20de4172484fd3,23.40,2023-01-06 00:32:20,2023-01-06
63b7964a0f20de4172484fd4,23.40,2023-01-06 00:32:26,2023-01-06
63b796510f20de4172484fd5,23.40,2023-01-06 00:32:33,2023-01-06
63b796570f20de4172484fd6,23.40,2023-01-06 00:32:39,2023-01-06
63b7965d0f20de4172484fd7,23.30,2023-01-06 00:32:45,2023-01-06
63b796630f20de4172484fd8,23.30,2023-01-06 00:32:51,2023-01-06
63b796690f20de4172484fd9,23.30,2023-01-06 00:32:57,2023-01-06
63b7966f0f20de4172484fda,23.20,2023-01-06 00:33:03,2023-01-06
63b796750f20de4172484fdb,23.20,2023-01-06 00:33:09,2023-01-06
63b7967b0f20de4172484fdc,23.10,2023-01-06 00:33:15,2023-01-06
63b796810f20de4172484fdd,23.10,2023-01-06 00:33:21,2023-01-06
63b796870f20de4172484fde,23.10,2023-01-06 00:33:27,2023-01-06
63b7968d0f20de4172484fdf,23.10,2023-01-06 00:33:33,2023-01-06
63b796930f20de4172484fe0,23.00,2023-01-06 00:33:39,2023-01-06
63b796990f20de4172484fe1,23.00,2023-01-06 00:33:45,2023-01-06
63b7969f0f20de4172484fe2,23.00,2023-01-06 00:33:51,2023-01-06
