_id,lectura,date,fecha
63d5288ec566890ccb7fe2d2,21.60,2023-01-28 10:52:14,2023-01-28
63d52890c566890ccb7fe2d3,21.60,2023-01-28 10:52:16,2023-01-28
63d52892c566890ccb7fe2d4,21.60,2023-01-28 10:52:18,2023-01-28
63d52894c566890ccb7fe2d5,21.60,2023-01-28 10:52:20,2023-01-28
63d52896c566890ccb7fe2d6,21.60,2023-01-28 10:52:22,2023-01-28
63d52898c566890ccb7fe2d7,21.60,2023-01-28 10:52:24,2023-01-28
63d5289ac566890ccb7fe2d8,21.60,2023-01-28 10:52:26,2023-01-28
63d5289cc566890ccb7fe2d9,21.60,2023-01-28 10:52:28,2023-01-28
63d5289ec566890ccb7fe2da,21.60,2023-01-28 10:52:30,2023-01-28
63d528a0c566890ccb7fe2db,21.60,2023-01-28 10:52:32,2023-01-28
63d528a2c566890ccb7fe2dc,21.60,2023-01-28 10:52:34,2023-01-28
63d528a4c566890ccb7fe2dd,21.60,2023-01-28 10:52:36,2023-01-28
63d528a7c566890ccb7fe2de,21.60,2023-01-28 10:52:39,2023-01-28
63d528a9c566890ccb7fe2df,21.60,2023-01-28 10:52:41,2023-01-28
63d528abc566890ccb7fe2e0,21.60,2023-01-28 10:52:43,2023-01-28
63d528adc566890ccb7fe2e1,21.60,2023-01-28 10:52:45,2023-01-28
63d528afc566890ccb7fe2e2,21.70,2023-01-28 10:52:47,2023-01-28
63d528b1c566890ccb7fe2e3,21.70,2023-01-28 10:52:49,2023-01-28
63d528b3c566890ccb7fe2e4,21.70,2023-01-28 10:52:51,2023-01-28
63d528b5c566890ccb7fe2e5,21.70,2023-01-28 10:52:53,2023-01-28
63d528b7c566890ccb7fe2e6,21.70,2023-01-28 10:52:55,2023-01-28
63d528b9c566890ccb7fe2e7,21.70,2023-01-28 10:52:57,2023-01-28
63d528bbc566890ccb7fe2e8,21.70,2023-01-28 10:52:59,2023-01-28
63d528bdc566890ccb7fe2e9,21.70,2023-01-28 10:53:01,2023-01-28
63d528bfc566890ccb7fe2ea,21.70,2023-01-28 10:53:03,2023-01-28
63d528c1c566890ccb7fe2eb,21.70,2023-01-28 10:53:05,2023-01-28
63d528c3c566890ccb7fe2ec,21.70,2023-01-28 10:53:07,2023-01-28
63d528c5c566890ccb7fe2ed,21.70,2023-01-28 10:53:09,2023-01-28
63d528c7c566890ccb7fe2ee,21.70,2023-01-28 10:53:11,2023-01-28
63d528c9c566890ccb7fe2ef,21.80,2023-01-28 10:53:13,2023-01-28
63d528cbc566890ccb7fe2f0,21.80,2023-01-28 10:53:15,2023-01-28
63d528cdc566890ccb7fe2f1,21.80,2023-01-28 10:53:17,2023-01-28
63d528cfc566890ccb7fe2f2,21.80,2023-01-28 10:53:19,2023-01-28
63d528d1c566890ccb7fe2f3,21.80,2023-01-28 10:53:21,2023-01-28
63d528d3c566890ccb7fe2f4,21.80,2023-01-28 10:53:23,2023-01-28
63d528d5c566890ccb7fe2f5,21.80,2023-01-28 10:53:25,2023-01-28
63d528d7c566890ccb7fe2f6,21.80,2023-01-28 10:53:27,2023-01-28
63d528d9c566890ccb7fe2f7,21.80,2023-01-28 10:53:29,2023-01-28
