_id,lectura,date,fecha
63bd82252848331b57363636,24.00,2023-01-10 12:20:05,2023-01-10
63bd822b2848331b57363637,24.00,2023-01-10 12:20:11,2023-01-10
63bd82312848331b57363638,24.00,2023-01-10 12:20:17,2023-01-10
63bd82372848331b57363639,24.00,2023-01-10 12:20:23,2023-01-10
63bd823d2848331b5736363a,24.00,2023-01-10 12:20:29,2023-01-10
63bd82432848331b5736363b,24.00,2023-01-10 12:20:35,2023-01-10
63bd82492848331b5736363c,24.00,2023-01-10 12:20:41,2023-01-10
63bd82502848331b5736363d,24.00,2023-01-10 12:20:48,2023-01-10
63bd82552848331b5736363e,24.00,2023-01-10 12:20:53,2023-01-10
63bd825b2848331b5736363f,24.00,2023-01-10 12:20:59,2023-01-10
63bd82622848331b57363640,24.00,2023-01-10 12:21:06,2023-01-10
63bd82682848331b57363641,24.00,2023-01-10 12:21:12,2023-01-10
63bd826e2848331b57363642,24.00,2023-01-10 12:21:18,2023-01-10
63bd82742848331b57363643,24.00,2023-01-10 12:21:24,2023-01-10
63bd827a2848331b57363644,24.00,2023-01-10 12:21:30,2023-01-10
63bd82802848331b57363645,24.00,2023-01-10 12:21:36,2023-01-10
63bd82862848331b57363646,24.00,2023-01-10 12:21:42,2023-01-10
63bd828c2848331b57363647,24.00,2023-01-10 12:21:48,2023-01-10
63bd82922848331b57363648,24.00,2023-01-10 12:21:54,2023-01-10
63bd82982848331b57363649,24.00,2023-01-10 12:22:00,2023-01-10
63bd829e2848331b5736364a,24.00,2023-01-10 12:22:06,2023-01-10
63bd82a42848331b5736364b,24.00,2023-01-10 12:22:12,2023-01-10
63bd82aa2848331b5736364c,24.00,2023-01-10 12:22:18,2023-01-10
63bd82b02848331b5736364d,24.00,2023-01-10 12:22:24,2023-01-10
63bd82b62848331b5736364e,24.10,2023-01-10 12:22:30,2023-01-10
63bd82bc2848331b5736364f,24.10,2023-01-10 12:22:36,2023-01-10
63bd82c22848331b57363650,24.10,2023-01-10 12:22:42,2023-01-10
63bd82c82848331b57363651,24.10,2023-01-10 12:22:48,2023-01-10
63bd82ce2848331b57363652,24.10,2023-01-10 12:22:54,2023-01-10
63bd82d42848331b57363653,24.10,2023-01-10 12:23:00,2023-01-10
63bd82da2848331b57363654,24.10,2023-01-10 12:23:06,2023-01-10
63bd82e02848331b57363655,24.10,2023-01-10 12:23:12,2023-01-10
63bd82e62848331b57363656,24.10,2023-01-10 12:23:18,2023-01-10
63bd82ec2848331b57363657,24.10,2023-01-10 12:23:24,2023-01-10
63bd82f22848331b57363658,24.10,2023-01-10 12:23:30,2023-01-10
63bd82f82848331b57363659,24.10,2023-01-10 12:23:36,2023-01-10
63bd82fe2848331b5736365a,24.10,2023-01-10 12:23:42,2023-01-10
63bd83042848331b5736365b,24.10,2023-01-10 12:23:48,2023-01-10
63bd830a2848331b5736365c,24.10,2023-01-10 12:23:54,2023-01-10
63bd83102848331b5736365d,24.10,2023-01-10 12:24:00,2023-01-10
63bd83162848331b5736365e,24.10,2023-01-10 12:24:06,2023-01-10
63bd831c2848331b5736365f,24.10,2023-01-10 12:24:12,2023-01-10
63bd833aa47a461e36c9fddc,24.20,2023-01-10 12:24:42,2023-01-10
63bd8340a47a461e36c9fddd,24.20,2023-01-10 12:24:48,2023-01-10
63bd8347a47a461e36c9fdde,24.20,2023-01-10 12:24:55,2023-01-10
63bd834da47a461e36c9fddf,24.10,2023-01-10 12:25:01,2023-01-10
63bd8353a47a461e36c9fde0,24.10,2023-01-10 12:25:07,2023-01-10
63bd8359a47a461e36c9fde1,24.20,2023-01-10 12:25:13,2023-01-10
63bd835fa47a461e36c9fde2,24.10,2023-01-10 12:25:19,2023-01-10
63bd8365a47a461e36c9fde3,24.10,2023-01-10 12:25:25,2023-01-10
63bd836ba47a461e36c9fde4,24.10,2023-01-10 12:25:31,2023-01-10
63bd8371a47a461e36c9fde5,24.20,2023-01-10 12:25:37,2023-01-10
63bd8377a47a461e36c9fde6,24.20,2023-01-10 12:25:43,2023-01-10
63bd83c586add21e96c1a8f1,24.20,2023-01-10 12:27:01,2023-01-10
63bd83cb86add21e96c1a8f2,24.20,2023-01-10 12:27:07,2023-01-10
63bd83d186add21e96c1a8f3,24.20,2023-01-10 12:27:13,2023-01-10
63bd83d786add21e96c1a8f4,24.20,2023-01-10 12:27:19,2023-01-10
63bd83dd86add21e96c1a8f5,24.20,2023-01-10 12:27:25,2023-01-10
63bd83e386add21e96c1a8f6,24.20,2023-01-10 12:27:31,2023-01-10
63bd83e986add21e96c1a8f7,24.20,2023-01-10 12:27:37,2023-01-10
63bd83ef86add21e96c1a8f8,24.20,2023-01-10 12:27:43,2023-01-10
63bd83f686add21e96c1a8f9,24.20,2023-01-10 12:27:50,2023-01-10
63bd83fb86add21e96c1a8fa,24.20,2023-01-10 12:27:55,2023-01-10
63bd840186add21e96c1a8fb,24.20,2023-01-10 12:28:01,2023-01-10
63bd840786add21e96c1a8fc,24.20,2023-01-10 12:28:07,2023-01-10
63bd840d86add21e96c1a8fd,24.20,2023-01-10 12:28:13,2023-01-10
63bd841486add21e96c1a8fe,24.20,2023-01-10 12:28:20,2023-01-10
63bd841a86add21e96c1a8ff,24.20,2023-01-10 12:28:26,2023-01-10
63bd842086add21e96c1a900,24.20,2023-01-10 12:28:32,2023-01-10
63bd842686add21e96c1a901,24.20,2023-01-10 12:28:38,2023-01-10
63bd842c86add21e96c1a902,24.20,2023-01-10 12:28:44,2023-01-10
63bd843286add21e96c1a903,24.20,2023-01-10 12:28:50,2023-01-10
63bd843886add21e96c1a904,24.20,2023-01-10 12:28:56,2023-01-10
63bd843e86add21e96c1a905,24.20,2023-01-10 12:29:02,2023-01-10
63bd844486add21e96c1a906,24.30,2023-01-10 12:29:08,2023-01-10
63bd844a86add21e96c1a907,24.20,2023-01-10 12:29:14,2023-01-10
