_id,lectura,date,fecha
63b8e03366aec456a0d981bd,18.40,2023-01-07 00:00:03,2023-01-07
63b8e03966aec456a0d981bf,18.40,2023-01-07 00:00:09,2023-01-07
63b8e03f66aec456a0d981c1,18.40,2023-01-07 00:00:15,2023-01-07
63b8e04566aec456a0d981c3,18.40,2023-01-07 00:00:21,2023-01-07
63b8e04c66aec456a0d981c5,18.40,2023-01-07 00:00:28,2023-01-07
63b8e05266aec456a0d981c7,18.50,2023-01-07 00:00:34,2023-01-07
63b8e05866aec456a0d981c9,18.50,2023-01-07 00:00:40,2023-01-07
63b8e05e66aec456a0d981cb,18.50,2023-01-07 00:00:46,2023-01-07
63b8e06466aec456a0d981cd,18.40,2023-01-07 00:00:52,2023-01-07
63b8e06a66aec456a0d981cf,18.50,2023-01-07 00:00:58,2023-01-07
63b8e07066aec456a0d981d1,18.50,2023-01-07 00:01:04,2023-01-07
63b8e07666aec456a0d981d3,18.50,2023-01-07 00:01:10,2023-01-07
63b8e07c5c33a156d03c4122,18.50,2023-01-07 00:01:16,2023-01-07
63b8e0825c33a156d03c4124,18.40,2023-01-07 00:01:22,2023-01-07
63b8e08880c6e756ded8c5ba,18.50,2023-01-07 00:01:28,2023-01-07
63b8e08e80c6e756ded8c5bc,18.50,2023-01-07 00:01:34,2023-01-07
63b8e09480c6e756ded8c5be,18.50,2023-01-07 00:01:40,2023-01-07
63b8e09a1133ef56ecc428db,18.50,2023-01-07 00:01:46,2023-01-07
63b8e0a01133ef56ecc428dd,18.40,2023-01-07 00:01:52,2023-01-07
63b8e0a61133ef56ecc428df,18.40,2023-01-07 00:01:58,2023-01-07
63b8e0ac1133ef56ecc428e1,18.40,2023-01-07 00:02:04,2023-01-07
63b8e0b21133ef56ecc428e3,18.50,2023-01-07 00:02:10,2023-01-07
63b8e0b81133ef56ecc428e5,18.50,2023-01-07 00:02:16,2023-01-07
63b8e0be1133ef56ecc428e7,18.50,2023-01-07 00:02:22,2023-01-07
63b8e0c41133ef56ecc428e9,18.50,2023-01-07 00:02:28,2023-01-07
63b8e0ca1133ef56ecc428eb,18.50,2023-01-07 00:02:34,2023-01-07
63b8e0d01133ef56ecc428ed,18.40,2023-01-07 00:02:40,2023-01-07
63b8e0d61133ef56ecc428ef,18.50,2023-01-07 00:02:46,2023-01-07
63b8e0dc1133ef56ecc428f1,18.50,2023-01-07 00:02:52,2023-01-07
63b8e0e2a6343157014f6f08,18.50,2023-01-07 00:02:58,2023-01-07
63b8e0e8a6343157014f6f0a,18.40,2023-01-07 00:03:04,2023-01-07
63b8e0eeb0fce9570d253be7,18.50,2023-01-07 00:03:10,2023-01-07
63b8e0f4b0fce9570d253be9,18.50,2023-01-07 00:03:16,2023-01-07
63b8e0fab0fce9570d253beb,18.50,2023-01-07 00:03:22,2023-01-07
63b8e100b0fce9570d253bed,18.50,2023-01-07 00:03:28,2023-01-07
63b8e106b0fce9570d253bef,18.50,2023-01-07 00:03:34,2023-01-07
63b8e10cb0fce9570d253bf1,18.50,2023-01-07 00:03:40,2023-01-07
63b8e112b0fce9570d253bf3,18.50,2023-01-07 00:03:46,2023-01-07
