_id,lectura,date,fecha
63d5e1304642e5684b3673f4,23.30,2023-01-29 00:00:00,2023-01-29
63d5e1324642e5684b3673f5,23.30,2023-01-29 00:00:02,2023-01-29
63d5e1354642e5684b3673f6,23.30,2023-01-29 00:00:05,2023-01-29
63d5e1374642e5684b3673f7,23.30,2023-01-29 00:00:07,2023-01-29
63d5e1384642e5684b3673f8,23.30,2023-01-29 00:00:08,2023-01-29
63d5e13a4642e5684b3673f9,23.30,2023-01-29 00:00:10,2023-01-29
63d5e13c4642e5684b3673fa,23.40,2023-01-29 00:00:12,2023-01-29
63d5e13e4642e5684b3673fb,23.40,2023-01-29 00:00:14,2023-01-29
63d5e1404642e5684b3673fc,23.40,2023-01-29 00:00:16,2023-01-29
63d5e1424642e5684b3673fd,23.40,2023-01-29 00:00:18,2023-01-29
63d5e1444642e5684b3673fe,23.40,2023-01-29 00:00:20,2023-01-29
63d5e1474642e5684b3673ff,23.40,2023-01-29 00:00:23,2023-01-29
63d5e1494642e5684b367400,23.40,2023-01-29 00:00:25,2023-01-29
63d5e14b4642e5684b367401,23.50,2023-01-29 00:00:27,2023-01-29
63d5e14d4642e5684b367402,23.50,2023-01-29 00:00:29,2023-01-29
63d5e14f4642e5684b367403,23.50,2023-01-29 00:00:31,2023-01-29
63d5e1514642e5684b367404,23.50,2023-01-29 00:00:33,2023-01-29
63d5e1534642e5684b367405,23.50,2023-01-29 00:00:35,2023-01-29
63d5e1554642e5684b367406,23.50,2023-01-29 00:00:37,2023-01-29
63d5e1574642e5684b367407,23.50,2023-01-29 00:00:39,2023-01-29
63d5e1594642e5684b367408,23.60,2023-01-29 00:00:41,2023-01-29
63d5e15b4642e5684b367409,23.60,2023-01-29 00:00:43,2023-01-29
63d5e15d4642e5684b36740a,23.60,2023-01-29 00:00:45,2023-01-29
63d5e15f4642e5684b36740b,23.60,2023-01-29 00:00:47,2023-01-29
63d5e1614642e5684b36740c,23.60,2023-01-29 00:00:49,2023-01-29
63d5e1634642e5684b36740d,23.60,2023-01-29 00:00:51,2023-01-29
63d5e1654642e5684b36740e,23.60,2023-01-29 00:00:53,2023-01-29
63d5e1674642e5684b36740f,23.60,2023-01-29 00:00:55,2023-01-29
63d5e1694642e5684b367410,23.70,2023-01-29 00:00:57,2023-01-29
