_id,lectura,date,fecha
63d939f1619ed3086cab39ff,24.80,2023-01-31 12:55:29,2023-01-31
63d939f3619ed3086cab3a00,24.80,2023-01-31 12:55:31,2023-01-31
63d939f5619ed3086cab3a01,24.80,2023-01-31 12:55:33,2023-01-31
63d939f7619ed3086cab3a02,24.80,2023-01-31 12:55:35,2023-01-31
63d939f9619ed3086cab3a03,24.80,2023-01-31 12:55:37,2023-01-31
63d939fb619ed3086cab3a04,24.80,2023-01-31 12:55:39,2023-01-31
63d939fd619ed3086cab3a05,24.80,2023-01-31 12:55:41,2023-01-31
63d939ff619ed3086cab3a06,24.80,2023-01-31 12:55:43,2023-01-31
63d93a02619ed3086cab3a07,24.80,2023-01-31 12:55:46,2023-01-31
63d93a03619ed3086cab3a08,24.80,2023-01-31 12:55:47,2023-01-31
63d93a06619ed3086cab3a09,24.80,2023-01-31 12:55:50,2023-01-31
63d93a08619ed3086cab3a0a,24.80,2023-01-31 12:55:52,2023-01-31
63d93a0a619ed3086cab3a0b,24.80,2023-01-31 12:55:54,2023-01-31
63d93a0c619ed3086cab3a0c,24.80,2023-01-31 12:55:56,2023-01-31
63d93a0e619ed3086cab3a0d,24.80,2023-01-31 12:55:58,2023-01-31
63d93a10619ed3086cab3a0e,24.80,2023-01-31 12:56:00,2023-01-31
63d93a12619ed3086cab3a0f,24.80,2023-01-31 12:56:02,2023-01-31
63d93a14619ed3086cab3a10,24.80,2023-01-31 12:56:04,2023-01-31
63d93a16619ed3086cab3a11,24.80,2023-01-31 12:56:06,2023-01-31
63d93a18619ed3086cab3a12,24.80,2023-01-31 12:56:08,2023-01-31
63d93a1a619ed3086cab3a13,24.80,2023-01-31 12:56:10,2023-01-31
63d93a1c619ed3086cab3a14,24.80,2023-01-31 12:56:12,2023-01-31
63d93a1e619ed3086cab3a15,24.90,2023-01-31 12:56:14,2023-01-31
63d93a20619ed3086cab3a16,24.80,2023-01-31 12:56:16,2023-01-31
63d93a22619ed3086cab3a17,24.90,2023-01-31 12:56:18,2023-01-31
63d93a24619ed3086cab3a18,24.90,2023-01-31 12:56:20,2023-01-31
63d93a26619ed3086cab3a19,24.90,2023-01-31 12:56:22,2023-01-31
63d93a28619ed3086cab3a1a,24.90,2023-01-31 12:56:24,2023-01-31
63d93a2a619ed3086cab3a1b,24.90,2023-01-31 12:56:26,2023-01-31
63d93a2c619ed3086cab3a1c,24.90,2023-01-31 12:56:28,2023-01-31
63d93a2e619ed3086cab3a1d,24.90,2023-01-31 12:56:30,2023-01-31
63d93a30619ed3086cab3a1e,24.90,2023-01-31 12:56:32,2023-01-31
63d93a32619ed3086cab3a1f,24.90,2023-01-31 12:56:34,2023-01-31
63d93a34619ed3086cab3a20,24.90,2023-01-31 12:56:36,2023-01-31
63d93a36619ed3086cab3a21,24.90,2023-01-31 12:56:38,2023-01-31
63d93a38619ed3086cab3a22,24.90,2023-01-31 12:56:40,2023-01-31
63d93a3a619ed3086cab3a23,24.90,2023-01-31 12:56:42,2023-01-31
63d93a3c619ed3086cab3a24,24.90,2023-01-31 12:56:44,2023-01-31
63d93a3e619ed3086cab3a25,24.90,2023-01-31 12:56:46,2023-01-31
63d93a40619ed3086cab3a26,24.90,2023-01-31 12:56:48,2023-01-31
63d93a42619ed3086cab3a27,24.90,2023-01-31 12:56:50,2023-01-31
63d93a44619ed3086cab3a28,24.90,2023-01-31 12:56:52,2023-01-31
63d93a47619ed3086cab3a29,24.90,2023-01-31 12:56:55,2023-01-31
63d93a49619ed3086cab3a2a,24.90,2023-01-31 12:56:57,2023-01-31
63d93a4a619ed3086cab3a2b,24.90,2023-01-31 12:56:58,2023-01-31
63d93a4d619ed3086cab3a2c,24.90,2023-01-31 12:57:01,2023-01-31
63d93a4f619ed3086cab3a2d,24.90,2023-01-31 12:57:03,2023-01-31
63d93a51619ed3086cab3a2e,24.90,2023-01-31 12:57:05,2023-01-31
63d93a53619ed3086cab3a2f,24.90,2023-01-31 12:57:07,2023-01-31
63d93a55619ed3086cab3a30,24.90,2023-01-31 12:57:09,2023-01-31
63d93a57619ed3086cab3a31,24.90,2023-01-31 12:57:11,2023-01-31
63d93a59619ed3086cab3a32,24.90,2023-01-31 12:57:13,2023-01-31
63d93a5b619ed3086cab3a33,24.90,2023-01-31 12:57:15,2023-01-31
63d93a5d619ed3086cab3a34,24.90,2023-01-31 12:57:17,2023-01-31
63d93a5f619ed3086cab3a35,24.90,2023-01-31 12:57:19,2023-01-31
63d93a61619ed3086cab3a36,24.90,2023-01-31 12:57:21,2023-01-31
63d93a63619ed3086cab3a37,24.90,2023-01-31 12:57:23,2023-01-31
63d93a65619ed3086cab3a38,24.90,2023-01-31 12:57:25,2023-01-31
63d93a67619ed3086cab3a39,24.90,2023-01-31 12:57:27,2023-01-31
63d93a69619ed3086cab3a3a,24.90,2023-01-31 12:57:29,2023-01-31
63d93a6b619ed3086cab3a3b,24.90,2023-01-31 12:57:31,2023-01-31
63d93a6d619ed3086cab3a3c,24.90,2023-01-31 12:57:33,2023-01-31
63d93a6f619ed3086cab3a3d,24.90,2023-01-31 12:57:35,2023-01-31
63d93a71619ed3086cab3a3e,24.90,2023-01-31 12:57:37,2023-01-31
63d93a73619ed3086cab3a3f,24.90,2023-01-31 12:57:39,2023-01-31
63d93a75619ed3086cab3a40,24.90,2023-01-31 12:57:41,2023-01-31
63d93a77619ed3086cab3a41,24.90,2023-01-31 12:57:43,2023-01-31
63d93a79619ed3086cab3a42,24.90,2023-01-31 12:57:45,2023-01-31
63d93a7b619ed3086cab3a43,24.90,2023-01-31 12:57:47,2023-01-31
63d93a7d619ed3086cab3a44,24.90,2023-01-31 12:57:49,2023-01-31
63d93a7f619ed3086cab3a45,24.90,2023-01-31 12:57:51,2023-01-31
63d93a81619ed3086cab3a46,24.90,2023-01-31 12:57:53,2023-01-31
63d93a83619ed3086cab3a47,24.90,2023-01-31 12:57:55,2023-01-31
63d93a85619ed3086cab3a48,24.90,2023-01-31 12:57:57,2023-01-31
63d93a87619ed3086cab3a49,24.90,2023-01-31 12:57:59,2023-01-31
63d93a89619ed3086cab3a4a,24.90,2023-01-31 12:58:01,2023-01-31
63d93a8b619ed3086cab3a4b,24.90,2023-01-31 12:58:03,2023-01-31
