_id,lectura,date,fecha,hora
63ee91585b26ad0abe567c17,27.90,2023-02-16 17:26:00,2023-02-16,17:25:00
63ee915d5b26ad0abe567c18,27.90,2023-02-16 17:26:05,2023-02-16,17:25:05
63ee91625b26ad0abe567c19,27.90,2023-02-16 17:26:10,2023-02-16,17:25:10
63ee91675b26ad0abe567c1a,27.90,2023-02-16 17:26:15,2023-02-16,17:25:15
63ee916c5b26ad0abe567c1b,27.90,2023-02-16 17:26:20,2023-02-16,17:25:20
63ee91715b26ad0abe567c1c,27.90,2023-02-16 17:26:25,2023-02-16,17:25:25
63ee91765b26ad0abe567c1d,27.90,2023-02-16 17:26:30,2023-02-16,17:25:30
63ee917b5b26ad0abe567c1e,27.90,2023-02-16 17:26:35,2023-02-16,17:25:35
63ee91805b26ad0abe567c1f,27.90,2023-02-16 17:26:40,2023-02-16,17:25:41
63ee91855b26ad0abe567c21,28.00,2023-02-16 17:26:45,2023-02-16,17:25:46
63ee918a5b26ad0abe567c22,28.00,2023-02-16 17:26:50,2023-02-16,17:25:51
63ee918f5b26ad0abe567c23,28.00,2023-02-16 17:26:55,2023-02-16,17:25:56
63ee91955b26ad0abe567c24,28.00,2023-02-16 17:27:01,2023-02-16,17:26:01
63ee91995b26ad0abe567c25,28.00,2023-02-16 17:27:05,2023-02-16,17:26:06
63ee919f5b26ad0abe567c26,28.00,2023-02-16 17:27:11,2023-02-16,17:26:11
63ee91a45b26ad0abe567c27,28.00,2023-02-16 17:27:16,2023-02-16,17:26:16
63ee91a95b26ad0abe567c28,28.00,2023-02-16 17:27:21,2023-02-16,17:26:21
63ee91ae5b26ad0abe567c29,28.00,2023-02-16 17:27:26,2023-02-16,17:26:26
63ee91b35b26ad0abe567c2a,28.00,2023-02-16 17:27:31,2023-02-16,17:26:31
63ee91b85b26ad0abe567c2b,28.00,2023-02-16 17:27:36,2023-02-16,17:26:36
63ee91bd5b26ad0abe567c2c,28.00,2023-02-16 17:27:41,2023-02-16,17:26:41
63ee91c25b26ad0abe567c2d,28.00,2023-02-16 17:27:46,2023-02-16,17:26:46
63ee91c75b26ad0abe567c2e,28.00,2023-02-16 17:27:51,2023-02-16,17:26:51
63ee91cc5b26ad0abe567c2f,28.10,2023-02-16 17:27:56,2023-02-16,17:26:56
63ee91d15b26ad0abe567c30,28.00,2023-02-16 17:28:01,2023-02-16,17:27:01
63ee91d65b26ad0abe567c31,28.00,2023-02-16 17:28:06,2023-02-16,17:27:06
63ee91db5b26ad0abe567c32,28.10,2023-02-16 17:28:11,2023-02-16,17:27:11
63ee91e05b26ad0abe567c33,28.00,2023-02-16 17:28:16,2023-02-16,17:27:16
63ee91e55b26ad0abe567c34,28.00,2023-02-16 17:28:21,2023-02-16,17:27:21
63ee91ea5b26ad0abe567c35,28.00,2023-02-16 17:28:26,2023-02-16,17:27:26
63ee91ef5b26ad0abe567c36,28.00,2023-02-16 17:28:31,2023-02-16,17:27:31
63ee91f45b26ad0abe567c37,28.10,2023-02-16 17:28:36,2023-02-16,17:27:36
63ee91f95b26ad0abe567c38,28.10,2023-02-16 17:28:41,2023-02-16,17:27:41
63ee91fe5b26ad0abe567c39,28.00,2023-02-16 17:28:46,2023-02-16,17:27:46
63ee92045b26ad0abe567c3a,28.10,2023-02-16 17:28:52,2023-02-16,17:27:52
63ee92085b26ad0abe567c3b,28.10,2023-02-16 17:28:56,2023-02-16,17:27:57
63ee920d5b26ad0abe567c3c,28.10,2023-02-16 17:29:01,2023-02-16,17:28:02
63ee92135b26ad0abe567c3d,28.00,2023-02-16 17:29:07,2023-02-16,17:28:07
63ee92185b26ad0abe567c3e,28.00,2023-02-16 17:29:12,2023-02-16,17:28:12
63ee921d5b26ad0abe567c3f,28.00,2023-02-16 17:29:17,2023-02-16,17:28:17
63ee92225b26ad0abe567c40,28.00,2023-02-16 17:29:22,2023-02-16,17:28:22
63ee92275b26ad0abe567c41,28.00,2023-02-16 17:29:27,2023-02-16,17:28:27
63ee922c5b26ad0abe567c42,28.00,2023-02-16 17:29:32,2023-02-16,17:28:32
63ee92315b26ad0abe567c43,28.00,2023-02-16 17:29:37,2023-02-16,17:28:37
63ee92365b26ad0abe567c44,28.00,2023-02-16 17:29:42,2023-02-16,17:28:42
63ee923b5b26ad0abe567c45,28.00,2023-02-16 17:29:47,2023-02-16,17:28:47
63ee92405b26ad0abe567c46,28.00,2023-02-16 17:29:52,2023-02-16,17:28:52
63ee92455b26ad0abe567c47,28.00,2023-02-16 17:29:57,2023-02-16,17:28:57
63ee924a5b26ad0abe567c48,28.00,2023-02-16 17:30:02,2023-02-16,17:29:02
63ee924f5b26ad0abe567c49,28.00,2023-02-16 17:30:07,2023-02-16,17:29:07
63ee92545b26ad0abe567c4a,28.00,2023-02-16 17:30:12,2023-02-16,17:29:12
63ee92595b26ad0abe567c4b,28.00,2023-02-16 17:30:17,2023-02-16,17:29:17
63ee925e5b26ad0abe567c4c,28.00,2023-02-16 17:30:22,2023-02-16,17:29:22
63ee92635b26ad0abe567c4d,28.00,2023-02-16 17:30:27,2023-02-16,17:29:27
63ee92685b26ad0abe567c4e,28.00,2023-02-16 17:30:32,2023-02-16,17:29:32
63ee926d5b26ad0abe567c4f,28.00,2023-02-16 17:30:37,2023-02-16,17:29:37
63ee92725b26ad0abe567c50,27.90,2023-02-16 17:30:42,2023-02-16,17:29:42
63ee92775b26ad0abe567c51,27.90,2023-02-16 17:30:47,2023-02-16,17:29:47
63ee927c5b26ad0abe567c52,27.90,2023-02-16 17:30:52,2023-02-16,17:29:52
63ee92815b26ad0abe567c53,27.90,2023-02-16 17:30:57,2023-02-16,17:29:58
63ee92865b26ad0abe567c54,27.90,2023-02-16 17:31:02,2023-02-16,17:30:03
63ee928b5b26ad0abe567c55,27.90,2023-02-16 17:31:07,2023-02-16,17:30:08
63ee92905b26ad0abe567c56,27.90,2023-02-16 17:31:12,2023-02-16,17:30:13
63ee92965b26ad0abe567c57,27.90,2023-02-16 17:31:18,2023-02-16,17:30:18
63ee929b5b26ad0abe567c58,27.90,2023-02-16 17:31:23,2023-02-16,17:30:23
63ee92a05b26ad0abe567c59,27.90,2023-02-16 17:31:28,2023-02-16,17:30:28
63ee92a55b26ad0abe567c5a,27.80,2023-02-16 17:31:33,2023-02-16,17:30:33
63ee92aa5b26ad0abe567c5b,27.90,2023-02-16 17:31:38,2023-02-16,17:30:38
63ee92af5b26ad0abe567c5c,27.90,2023-02-16 17:31:43,2023-02-16,17:30:43
63ee92b45b26ad0abe567c5d,27.80,2023-02-16 17:31:48,2023-02-16,17:30:48
63ee92b95b26ad0abe567c5e,27.80,2023-02-16 17:31:53,2023-02-16,17:30:53
63ee92be5b26ad0abe567c5f,27.90,2023-02-16 17:31:58,2023-02-16,17:30:58
63ee92c35b26ad0abe567c60,27.90,2023-02-16 17:32:03,2023-02-16,17:31:03
63ee92c85b26ad0abe567c61,27.80,2023-02-16 17:32:08,2023-02-16,17:31:08
63ee92cd5b26ad0abe567c62,27.80,2023-02-16 17:32:13,2023-02-16,17:31:13
63ee92d25b26ad0abe567c63,27.80,2023-02-16 17:32:18,2023-02-16,17:31:18
63ee92d75b26ad0abe567c64,27.80,2023-02-16 17:32:23,2023-02-16,17:31:23
63ee92dc5b26ad0abe567c65,27.80,2023-02-16 17:32:28,2023-02-16,17:31:28
63ee92e15b26ad0abe567c66,27.80,2023-02-16 17:32:33,2023-02-16,17:31:33
63ee92e65b26ad0abe567c67,27.80,2023-02-16 17:32:38,2023-02-16,17:31:38
63ee92eb5b26ad0abe567c68,27.80,2023-02-16 17:32:43,2023-02-16,17:31:43
63ee92f05b26ad0abe567c69,27.80,2023-02-16 17:32:48,2023-02-16,17:31:48
63ee92f55b26ad0abe567c6a,27.80,2023-02-16 17:32:53,2023-02-16,17:31:53
63ee92fa5b26ad0abe567c6b,27.80,2023-02-16 17:32:58,2023-02-16,17:31:58
63ee93005b26ad0abe567c6c,27.80,2023-02-16 17:33:04,2023-02-16,17:32:03
63ee93045b26ad0abe567c6d,27.80,2023-02-16 17:33:08,2023-02-16,17:32:09
63ee93095b26ad0abe567c6e,27.90,2023-02-16 17:33:13,2023-02-16,17:32:14
63ee930f5b26ad0abe567c6f,27.90,2023-02-16 17:33:19,2023-02-16,17:32:19
63ee93135b26ad0abe567c70,27.90,2023-02-16 17:33:23,2023-02-16,17:32:24
63ee93195b26ad0abe567c71,27.90,2023-02-16 17:33:29,2023-02-16,17:32:29
63ee931e5b26ad0abe567c72,27.90,2023-02-16 17:33:34,2023-02-16,17:32:34
63ee93235b26ad0abe567c73,27.90,2023-02-16 17:33:39,2023-02-16,17:32:39
63ee93285b26ad0abe567c74,27.90,2023-02-16 17:33:44,2023-02-16,17:32:44
63ee932d5b26ad0abe567c75,27.90,2023-02-16 17:33:49,2023-02-16,17:32:49
63ee93325b26ad0abe567c76,27.90,2023-02-16 17:33:54,2023-02-16,17:32:54
63ee93375b26ad0abe567c77,27.90,2023-02-16 17:33:59,2023-02-16,17:32:59
63ee933c5b26ad0abe567c78,27.90,2023-02-16 17:34:04,2023-02-16,17:33:04
63ee93415b26ad0abe567c79,27.90,2023-02-16 17:34:09,2023-02-16,17:33:09
63ee93465b26ad0abe567c7a,27.90,2023-02-16 17:34:14,2023-02-16,17:33:14
63ee934b5b26ad0abe567c7b,27.90,2023-02-16 17:34:19,2023-02-16,17:33:19
63ee93505b26ad0abe567c7c,28.00,2023-02-16 17:34:24,2023-02-16,17:33:24
63ee93555b26ad0abe567c7d,28.00,2023-02-16 17:34:29,2023-02-16,17:33:29
63ee935a5b26ad0abe567c7e,28.00,2023-02-16 17:34:34,2023-02-16,17:33:34
63ee935f5b26ad0abe567c7f,28.00,2023-02-16 17:34:39,2023-02-16,17:33:39
63ee93645b26ad0abe567c80,28.00,2023-02-16 17:34:44,2023-02-16,17:33:44
63ee93695b26ad0abe567c81,28.00,2023-02-16 17:34:49,2023-02-16,17:33:49
63ee936e5b26ad0abe567c82,28.00,2023-02-16 17:34:54,2023-02-16,17:33:54
63ee93735b26ad0abe567c83,28.00,2023-02-16 17:34:59,2023-02-16,17:33:59
63ee93785b26ad0abe567c84,28.00,2023-02-16 17:35:04,2023-02-16,17:34:04
63ee937d5b26ad0abe567c85,28.00,2023-02-16 17:35:09,2023-02-16,17:34:09
63ee93825b26ad0abe567c86,28.00,2023-02-16 17:35:14,2023-02-16,17:34:14
63ee93885b26ad0abe567c87,28.00,2023-02-16 17:35:20,2023-02-16,17:34:20
63ee938d5b26ad0abe567c88,28.00,2023-02-16 17:35:25,2023-02-16,17:34:25
63ee93915b26ad0abe567c89,28.00,2023-02-16 17:35:29,2023-02-16,17:34:30
63ee93975b26ad0abe567c8a,28.00,2023-02-16 17:35:35,2023-02-16,17:34:35
63ee939c5b26ad0abe567c8b,28.00,2023-02-16 17:35:40,2023-02-16,17:34:40
63ee93a15b26ad0abe567c8c,28.00,2023-02-16 17:35:45,2023-02-16,17:34:45
63ee93a65b26ad0abe567c8d,28.00,2023-02-16 17:35:50,2023-02-16,17:34:50
63ee93ab5b26ad0abe567c8e,28.00,2023-02-16 17:35:55,2023-02-16,17:34:55
63ee93b05b26ad0abe567c8f,28.00,2023-02-16 17:36:00,2023-02-16,17:35:00
63ee93b55b26ad0abe567c90,28.00,2023-02-16 17:36:05,2023-02-16,17:35:05
63ee93ba5b26ad0abe567c91,28.00,2023-02-16 17:36:10,2023-02-16,17:35:10
63ee93bf5b26ad0abe567c92,28.10,2023-02-16 17:36:15,2023-02-16,17:35:15
63ee93c45b26ad0abe567c93,28.10,2023-02-16 17:36:20,2023-02-16,17:35:20
63ee93c95b26ad0abe567c94,28.10,2023-02-16 17:36:25,2023-02-16,17:35:25
63ee93ce5b26ad0abe567c95,28.10,2023-02-16 17:36:30,2023-02-16,17:35:30
