_id,lectura,lectura2,lectura3,lectura4,lectura5,lectura6,date,fecha,hora
643f7693cc99785a41d15cf4,19.80,33.00,45,20,20,3.140000105,2023-04-19 01:05:23,2023-04-19,01:05:42
643f7698cc99785a41d15cf5,19.80,33.00,45,20,20,3.140000105,2023-04-19 01:05:28,2023-04-19,01:05:47
643f769dcc99785a41d15cf6,19.80,32.00,45,20,20,3.140000105,2023-04-19 01:05:33,2023-04-19,01:05:52
643f76a2cc99785a41d15cf7,19.80,32.00,45,20,20,3.140000105,2023-04-19 01:05:38,2023-04-19,01:05:57
643f76a8cc99785a41d15cf8,19.80,32.00,45,20,20,3.140000105,2023-04-19 01:05:44,2023-04-19,01:06:02
643f76adcc99785a41d15cf9,19.80,32.00,45,20,20,3.140000105,2023-04-19 01:05:49,2023-04-19,01:06:07
643f76b2cc99785a41d15cfa,19.80,33.00,45,20,20,3.140000105,2023-04-19 01:05:54,2023-04-19,01:06:13
643f76b7cc99785a41d15cfb,19.80,33.00,45,20,20,3.140000105,2023-04-19 01:05:59,2023-04-19,01:06:18
643f76bccc99785a41d15cfc,19.80,33.00,45,20,20,3.140000105,2023-04-19 01:06:04,2023-04-19,01:06:23
643f76c1cc99785a41d15cfd,19.80,33.00,45,20,20,3.140000105,2023-04-19 01:06:09,2023-04-19,01:06:28
643f76c6cc99785a41d15cfe,19.80,33.00,45,20,20,3.140000105,2023-04-19 01:06:14,2023-04-19,01:06:33
643f76cccc99785a41d15cff,19.80,33.00,45,20,20,3.140000105,2023-04-19 01:06:20,2023-04-19,01:06:38
643f76d1cc99785a41d15d00,19.80,33.00,45,20,20,3.140000105,2023-04-19 01:06:25,2023-04-19,01:06:43
643f76d6cc99785a41d15d01,19.80,33.00,45,20,20,3.140000105,2023-04-19 01:06:30,2023-04-19,01:06:49
643f76dbcc99785a41d15d02,19.80,32.00,45,20,20,3.140000105,2023-04-19 01:06:35,2023-04-19,01:06:54
643f76e0cc99785a41d15d03,19.70,32.00,45,20,20,3.140000105,2023-04-19 01:06:40,2023-04-19,01:06:59
643f76e5cc99785a41d15d04,19.70,33.00,45,20,20,3.140000105,2023-04-19 01:06:45,2023-04-19,01:07:04
643f76ebcc99785a41d15d05,19.70,33.00,46,20,20,3.140000105,2023-04-19 01:06:51,2023-04-19,01:07:09
643f76f0cc99785a41d15d06,19.70,33.00,46,20,20,3.140000105,2023-04-19 01:06:56,2023-04-19,01:07:14
643f76f5cc99785a41d15d07,19.70,33.00,46,20,20,3.140000105,2023-04-19 01:07:01,2023-04-19,01:07:20
643f76facc99785a41d15d08,19.70,33.00,46,20,20,3.140000105,2023-04-19 01:07:06,2023-04-19,01:07:25
643f76ffcc99785a41d15d09,19.70,33.00,46,20,20,3.140000105,2023-04-19 01:07:11,2023-04-19,01:07:30
643f7704cc99785a41d15d0a,19.70,33.00,46,20,20,3.140000105,2023-04-19 01:07:16,2023-04-19,01:07:35
643f7709cc99785a41d15d0b,19.70,33.00,48,20,20,3.140000105,2023-04-19 01:07:21,2023-04-19,01:07:40
643f770fcc99785a41d15d0c,19.70,33.00,46,20,20,3.140000105,2023-04-19 01:07:27,2023-04-19,01:07:45
643f7714cc99785a41d15d0d,19.70,33.00,46,20,20,3.140000105,2023-04-19 01:07:32,2023-04-19,01:07:51
643f7719cc99785a41d15d0e,19.70,33.00,46,20,20,3.140000105,2023-04-19 01:07:37,2023-04-19,01:07:56
643f771ecc99785a41d15d0f,19.70,33.00,46,20,20,3.140000105,2023-04-19 01:07:42,2023-04-19,01:08:01
643f7723cc99785a41d15d10,19.70,33.00,48,20,20,3.140000105,2023-04-19 01:07:47,2023-04-19,01:08:06
643f7729cc99785a41d15d11,19.70,34.00,46,20,20,3.140000105,2023-04-19 01:07:53,2023-04-19,01:08:11
643f772ecc99785a41d15d12,19.70,34.00,46,20,20,3.140000105,2023-04-19 01:07:58,2023-04-19,01:08:16
643f7733cc99785a41d15d13,19.60,34.00,48,20,20,3.140000105,2023-04-19 01:08:03,2023-04-19,01:08:21
643f7738cc99785a41d15d14,19.60,34.00,48,20,20,3.140000105,2023-04-19 01:08:08,2023-04-19,01:08:27
643f773dcc99785a41d15d15,19.60,34.00,48,20,20,3.140000105,2023-04-19 01:08:13,2023-04-19,01:08:32
643f7742cc99785a41d15d16,19.60,34.00,48,20,20,3.140000105,2023-04-19 01:08:18,2023-04-19,01:08:37
643f7748cc99785a41d15d17,19.60,34.00,48,20,20,3.140000105,2023-04-19 01:08:24,2023-04-19,01:08:42
643f774dcc99785a41d15d18,19.60,34.00,48,20,20,3.140000105,2023-04-19 01:08:29,2023-04-19,01:08:47
643f7752cc99785a41d15d19,19.60,34.00,48,20,20,3.140000105,2023-04-19 01:08:34,2023-04-19,01:08:52
643f7757cc99785a41d15d1a,19.60,34.00,48,20,20,3.140000105,2023-04-19 01:08:39,2023-04-19,01:08:58
643f775ccc99785a41d15d1b,19.60,34.00,48,20,20,3.140000105,2023-04-19 01:08:44,2023-04-19,01:09:03
643f7761cc99785a41d15d1c,19.60,34.00,48,20,20,3.140000105,2023-04-19 01:08:49,2023-04-19,01:09:08
643f7766cc99785a41d15d1d,19.60,34.00,48,20,20,3.140000105,2023-04-19 01:08:54,2023-04-19,01:09:13
643f776ccc99785a41d15d1e,19.60,34.00,48,20,20,3.140000105,2023-04-19 01:09:00,2023-04-19,01:09:18
643f7771cc99785a41d15d1f,19.60,34.00,48,20,20,3.140000105,2023-04-19 01:09:05,2023-04-19,01:09:23
643f7776cc99785a41d15d20,19.60,34.00,48,20,20,3.140000105,2023-04-19 01:09:10,2023-04-19,01:09:29
643f777bcc99785a41d15d21,19.60,34.00,48,20,20,3.140000105,2023-04-19 01:09:15,2023-04-19,01:09:34
643f7780cc99785a41d15d22,19.60,34.00,48,20,20,3.140000105,2023-04-19 01:09:20,2023-04-19,01:09:39
643f7785cc99785a41d15d23,19.60,34.00,48,20,20,3.140000105,2023-04-19 01:09:25,2023-04-19,01:09:44
643f778acc99785a41d15d24,19.60,34.00,48,20,20,3.140000105,2023-04-19 01:09:30,2023-04-19,01:09:49
643f7790cc99785a41d15d25,19.60,34.00,48,20,20,3.140000105,2023-04-19 01:09:36,2023-04-19,01:09:54
643f7795cc99785a41d15d26,19.60,34.00,48,20,20,3.140000105,2023-04-19 01:09:41,2023-04-19,01:09:59
643f779acc99785a41d15d27,19.60,34.00,48,20,20,3.140000105,2023-04-19 01:09:46,2023-04-19,01:10:05
643f779fcc99785a41d15d28,19.60,34.00,48,20,20,3.140000105,2023-04-19 01:09:51,2023-04-19,01:10:10
643f77a4cc99785a41d15d29,19.60,34.00,48,20,20,3.140000105,2023-04-19 01:09:56,2023-04-19,01:10:15
643f77a9cc99785a41d15d2a,19.60,34.00,48,20,20,3.140000105,2023-04-19 01:10:01,2023-04-19,01:10:20
643f77afcc99785a41d15d2b,19.60,34.00,48,20,20,3.140000105,2023-04-19 01:10:07,2023-04-19,01:10:25
643f77b4cc99785a41d15d2c,19.60,34.00,48,20,20,3.140000105,2023-04-19 01:10:12,2023-04-19,01:10:30
643f77b9cc99785a41d15d2d,19.60,34.00,49,20,20,3.140000105,2023-04-19 01:10:17,2023-04-19,01:10:36
643f77becc99785a41d15d2e,19.60,34.00,49,20,20,3.140000105,2023-04-19 01:10:22,2023-04-19,01:10:41
643f77c3cc99785a41d15d2f,19.60,34.00,48,20,20,3.140000105,2023-04-19 01:10:27,2023-04-19,01:10:46
643f77c8cc99785a41d15d30,19.60,34.00,49,20,20,3.140000105,2023-04-19 01:10:32,2023-04-19,01:10:51
643f77cdcc99785a41d15d31,19.60,34.00,49,20,20,3.140000105,2023-04-19 01:10:37,2023-04-19,01:10:56
643f77d3cc99785a41d15d32,19.60,34.00,49,20,20,3.140000105,2023-04-19 01:10:43,2023-04-19,01:11:01
643f77d8cc99785a41d15d33,19.60,34.00,49,20,20,3.140000105,2023-04-19 01:10:48,2023-04-19,01:11:07
643f77ddcc99785a41d15d34,19.60,34.00,49,20,20,3.140000105,2023-04-19 01:10:53,2023-04-19,01:11:12
643f77e2cc99785a41d15d35,19.60,34.00,49,20,20,3.140000105,2023-04-19 01:10:58,2023-04-19,01:11:17
643f77e7cc99785a41d15d36,19.60,34.00,49,20,20,3.140000105,2023-04-19 01:11:03,2023-04-19,01:11:22
643f77eccc99785a41d15d37,19.60,34.00,49,20,20,3.140000105,2023-04-19 01:11:08,2023-04-19,01:11:27
643f77f2cc99785a41d15d38,19.60,34.00,49,20,20,3.140000105,2023-04-19 01:11:14,2023-04-19,01:11:32
643f77f7cc99785a41d15d39,19.60,34.00,49,20,20,3.140000105,2023-04-19 01:11:19,2023-04-19,01:11:37
643f77fccc99785a41d15d3a,19.60,34.00,49,20,20,3.140000105,2023-04-19 01:11:24,2023-04-19,01:11:43
643f7801cc99785a41d15d3b,19.60,34.00,49,20,20,3.140000105,2023-04-19 01:11:29,2023-04-19,01:11:48
643f7806cc99785a41d15d3c,19.60,34.00,49,20,20,3.140000105,2023-04-19 01:11:34,2023-04-19,01:11:53
643f780bcc99785a41d15d3d,19.60,34.00,49,20,20,3.140000105,2023-04-19 01:11:39,2023-04-19,01:11:58
643f7811cc99785a41d15d3e,19.60,34.00,49,20,20,3.140000105,2023-04-19 01:11:45,2023-04-19,01:12:03
643f7816cc99785a41d15d3f,19.60,34.00,49,20,20,3.140000105,2023-04-19 01:11:50,2023-04-19,01:12:08
643f781bcc99785a41d15d40,19.60,34.00,49,20,20,3.140000105,2023-04-19 01:11:55,2023-04-19,01:12:14
643f7820cc99785a41d15d41,19.60,34.00,49,20,20,3.140000105,2023-04-19 01:12:00,2023-04-19,01:12:19
643f7825cc99785a41d15d42,19.50,34.00,49,20,20,3.140000105,2023-04-19 01:12:05,2023-04-19,01:12:24
643f782acc99785a41d15d43,19.60,34.00,49,20,20,3.140000105,2023-04-19 01:12:10,2023-04-19,01:12:29
643f7830cc99785a41d15d44,19.60,34.00,49,20,20,3.140000105,2023-04-19 01:12:16,2023-04-19,01:12:34
643f7835cc99785a41d15d45,19.60,34.00,49,20,20,3.140000105,2023-04-19 01:12:21,2023-04-19,01:12:39
643f783acc99785a41d15d46,19.60,34.00,49,20,20,3.140000105,2023-04-19 01:12:26,2023-04-19,01:12:45
643f783fcc99785a41d15d47,19.60,34.00,49,20,20,3.140000105,2023-04-19 01:12:31,2023-04-19,01:12:50
643f7844cc99785a41d15d48,19.60,34.00,49,20,20,3.140000105,2023-04-19 01:12:36,2023-04-19,01:12:55
643f7849cc99785a41d15d49,19.60,34.00,49,20,20,3.140000105,2023-04-19 01:12:41,2023-04-19,01:13:00
643f784ecc99785a41d15d4a,19.60,34.00,49,20,20,3.140000105,2023-04-19 01:12:46,2023-04-19,01:13:05
643f7854cc99785a41d15d4b,19.50,34.00,49,20,20,3.140000105,2023-04-19 01:12:52,2023-04-19,01:13:10
643f7859cc99785a41d15d4c,19.50,34.00,49,20,20,3.140000105,2023-04-19 01:12:57,2023-04-19,01:13:15
643f785ecc99785a41d15d4d,19.50,34.00,49,20,20,3.140000105,2023-04-19 01:13:02,2023-04-19,01:13:21
643f7863cc99785a41d15d4e,19.50,34.00,49,20,20,3.140000105,2023-04-19 01:13:07,2023-04-19,01:13:26
643f7868cc99785a41d15d4f,19.50,34.00,49,20,20,3.140000105,2023-04-19 01:13:12,2023-04-19,01:13:31
643f786dcc99785a41d15d50,19.50,34.00,49,20,20,3.140000105,2023-04-19 01:13:17,2023-04-19,01:13:36
643f7873cc99785a41d15d51,19.50,34.00,49,20,20,3.140000105,2023-04-19 01:13:23,2023-04-19,01:13:41
643f7878cc99785a41d15d52,19.50,34.00,49,20,20,3.140000105,2023-04-19 01:13:28,2023-04-19,01:13:46
643f787dcc99785a41d15d53,19.50,34.00,49,20,20,3.140000105,2023-04-19 01:13:33,2023-04-19,01:13:52
643f7882cc99785a41d15d54,19.50,34.00,49,20,20,3.140000105,2023-04-19 01:13:38,2023-04-19,01:13:57
643f7887cc99785a41d15d55,19.50,34.00,49,20,20,3.140000105,2023-04-19 01:13:43,2023-04-19,01:14:02
643f788dcc99785a41d15d56,19.50,34.00,49,20,20,3.140000105,2023-04-19 01:13:49,2023-04-19,01:14:07
643f7892cc99785a41d15d57,19.50,34.00,49,20,20,3.140000105,2023-04-19 01:13:54,2023-04-19,01:14:12
643f7897cc99785a41d15d58,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:13:59,2023-04-19,01:14:17
643f789ccc99785a41d15d59,19.50,34.00,49,20,20,3.140000105,2023-04-19 01:14:04,2023-04-19,01:14:23
643f78a1cc99785a41d15d5a,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:14:09,2023-04-19,01:14:28
643f78a6cc99785a41d15d5b,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:14:14,2023-04-19,01:14:33
643f78abcc99785a41d15d5c,19.50,34.00,49,20,20,3.140000105,2023-04-19 01:14:19,2023-04-19,01:14:38
643f78b0cc99785a41d15d5d,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:14:24,2023-04-19,01:14:43
643f78b6cc99785a41d15d5e,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:14:30,2023-04-19,01:14:48
643f78bbcc99785a41d15d5f,19.50,34.00,49,20,20,3.140000105,2023-04-19 01:14:35,2023-04-19,01:14:53
643f78c0cc99785a41d15d60,19.50,34.00,49,20,20,3.140000105,2023-04-19 01:14:40,2023-04-19,01:14:59
643f78c5cc99785a41d15d61,19.50,34.00,49,20,20,3.140000105,2023-04-19 01:14:45,2023-04-19,01:15:04
643f78cacc99785a41d15d62,19.50,34.00,49,20,20,3.140000105,2023-04-19 01:14:50,2023-04-19,01:15:09
643f78cfcc99785a41d15d63,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:14:55,2023-04-19,01:15:14
643f78d5cc99785a41d15d64,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:15:01,2023-04-19,01:15:19
643f78dacc99785a41d15d65,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:15:06,2023-04-19,01:15:24
643f78dfcc99785a41d15d66,19.50,34.00,49,20,20,3.140000105,2023-04-19 01:15:11,2023-04-19,01:15:30
643f78e4cc99785a41d15d67,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:15:16,2023-04-19,01:15:35
643f78e9cc99785a41d15d68,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:15:21,2023-04-19,01:15:40
643f78eecc99785a41d15d69,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:15:26,2023-04-19,01:15:45
643f78f3cc99785a41d15d6a,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:15:31,2023-04-19,01:15:50
643f78f9cc99785a41d15d6b,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:15:37,2023-04-19,01:15:55
643f78fecc99785a41d15d6c,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:15:42,2023-04-19,01:16:01
643f7903cc99785a41d15d6d,19.50,34.00,49,20,20,3.140000105,2023-04-19 01:15:47,2023-04-19,01:16:06
643f7908cc99785a41d15d6e,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:15:52,2023-04-19,01:16:11
643f790dcc99785a41d15d6f,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:15:57,2023-04-19,01:16:16
643f7912cc99785a41d15d70,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:16:02,2023-04-19,01:16:21
643f7918cc99785a41d15d71,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:16:08,2023-04-19,01:16:26
643f791dcc99785a41d15d72,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:16:13,2023-04-19,01:16:31
643f7922cc99785a41d15d73,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:16:18,2023-04-19,01:16:37
643f7927cc99785a41d15d74,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:16:23,2023-04-19,01:16:42
643f792ccc99785a41d15d75,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:16:28,2023-04-19,01:16:47
643f7931cc99785a41d15d76,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:16:33,2023-04-19,01:16:52
643f7937cc99785a41d15d77,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:16:39,2023-04-19,01:16:57
643f793ccc99785a41d15d78,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:16:44,2023-04-19,01:17:02
643f7941cc99785a41d15d79,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:16:49,2023-04-19,01:17:08
643f7946cc99785a41d15d7a,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:16:54,2023-04-19,01:17:13
643f794bcc99785a41d15d7b,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:16:59,2023-04-19,01:17:18
643f7950cc99785a41d15d7c,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:17:04,2023-04-19,01:17:23
643f7956cc99785a41d15d7d,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:17:10,2023-04-19,01:17:28
643f795bcc99785a41d15d7e,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:17:15,2023-04-19,01:17:33
643f7960cc99785a41d15d7f,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:17:20,2023-04-19,01:17:39
643f7965cc99785a41d15d80,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:17:25,2023-04-19,01:17:44
643f796acc99785a41d15d81,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:17:30,2023-04-19,01:17:49
643f796fcc99785a41d15d82,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:17:35,2023-04-19,01:17:54
643f7974cc99785a41d15d83,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:17:40,2023-04-19,01:17:59
643f797acc99785a41d15d84,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:17:46,2023-04-19,01:18:04
643f797fcc99785a41d15d85,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:17:51,2023-04-19,01:18:09
643f7984cc99785a41d15d86,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:17:56,2023-04-19,01:18:15
643f7989cc99785a41d15d87,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:18:01,2023-04-19,01:18:20
643f798ecc99785a41d15d88,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:18:06,2023-04-19,01:18:25
643f7994cc99785a41d15d89,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:18:12,2023-04-19,01:18:30
643f7999cc99785a41d15d8a,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:18:17,2023-04-19,01:18:35
643f799ecc99785a41d15d8b,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:18:22,2023-04-19,01:18:40
643f79a3cc99785a41d15d8c,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:18:27,2023-04-19,01:18:46
643f79a8cc99785a41d15d8d,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:18:32,2023-04-19,01:18:51
643f79adcc99785a41d15d8e,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:18:37,2023-04-19,01:18:56
643f79b2cc99785a41d15d8f,19.50,34.00,50,20,20,3.140000105,2023-04-19 01:18:42,2023-04-19,01:19:01
643f79b8cc99785a41d15d90,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:18:48,2023-04-19,01:19:06
643f79bdcc99785a41d15d91,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:18:53,2023-04-19,01:19:11
643f79c2cc99785a41d15d92,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:18:58,2023-04-19,01:19:17
643f79c7cc99785a41d15d93,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:19:03,2023-04-19,01:19:22
643f79cccc99785a41d15d94,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:19:08,2023-04-19,01:19:27
643f79d1cc99785a41d15d95,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:19:13,2023-04-19,01:19:32
643f79d6cc99785a41d15d96,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:19:18,2023-04-19,01:19:37
643f79dccc99785a41d15d97,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:19:24,2023-04-19,01:19:42
643f79e1cc99785a41d15d98,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:19:29,2023-04-19,01:19:47
643f79e6cc99785a41d15d99,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:19:34,2023-04-19,01:19:53
643f79ebcc99785a41d15d9a,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:19:39,2023-04-19,01:19:58
643f79f0cc99785a41d15d9b,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:19:44,2023-04-19,01:20:03
643f79f5cc99785a41d15d9c,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:19:49,2023-04-19,01:20:08
643f79fbcc99785a41d15d9d,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:19:55,2023-04-19,01:20:13
643f7a00cc99785a41d15d9e,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:20:00,2023-04-19,01:20:18
643f7a05cc99785a41d15d9f,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:20:05,2023-04-19,01:20:24
643f7a0acc99785a41d15da0,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:20:10,2023-04-19,01:20:29
643f7a0fcc99785a41d15da1,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:20:15,2023-04-19,01:20:34
643f7a14cc99785a41d15da2,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:20:20,2023-04-19,01:20:39
643f7a1acc99785a41d15da3,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:20:26,2023-04-19,01:20:44
643f7a1fcc99785a41d15da4,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:20:31,2023-04-19,01:20:49
643f7a24cc99785a41d15da5,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:20:36,2023-04-19,01:20:55
643f7a29cc99785a41d15da6,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:20:41,2023-04-19,01:21:00
643f7a2ecc99785a41d15da7,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:20:46,2023-04-19,01:21:05
643f7a33cc99785a41d15da8,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:20:51,2023-04-19,01:21:10
643f7a39cc99785a41d15da9,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:20:57,2023-04-19,01:21:15
643f7a3ecc99785a41d15daa,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:21:02,2023-04-19,01:21:20
643f7a43cc99785a41d15dab,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:21:07,2023-04-19,01:21:25
643f7a48cc99785a41d15dac,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:21:12,2023-04-19,01:21:31
643f7a4dcc99785a41d15dad,19.50,35.00,50,20,20,3.140000105,2023-04-19 01:21:17,2023-04-19,01:21:36
