_id,lectura,date,fecha
63d9d5b0acc2c90a0aee1d08,26.50,2023-02-01 00:00:00,2023-02-01
63d9d5b2acc2c90a0aee1d09,26.50,2023-02-01 00:00:02,2023-02-01
63d9d5b4acc2c90a0aee1d0a,26.50,2023-02-01 00:00:04,2023-02-01
63d9d5b6acc2c90a0aee1d0b,26.50,2023-02-01 00:00:06,2023-02-01
63d9d5b8acc2c90a0aee1d0c,26.50,2023-02-01 00:00:08,2023-02-01
63d9d5baacc2c90a0aee1d0d,26.50,2023-02-01 00:00:10,2023-02-01
63d9d5bcacc2c90a0aee1d0e,26.50,2023-02-01 00:00:12,2023-02-01
63d9d5beacc2c90a0aee1d0f,26.50,2023-02-01 00:00:14,2023-02-01
63d9d5c0acc2c90a0aee1d10,26.50,2023-02-01 00:00:16,2023-02-01
63d9d5c2acc2c90a0aee1d11,26.50,2023-02-01 00:00:18,2023-02-01
63d9d5c4acc2c90a0aee1d12,26.50,2023-02-01 00:00:20,2023-02-01
63d9d5c6acc2c90a0aee1d13,26.50,2023-02-01 00:00:22,2023-02-01
63d9d5c8acc2c90a0aee1d14,26.50,2023-02-01 00:00:24,2023-02-01
63d9d5cbacc2c90a0aee1d15,26.50,2023-02-01 00:00:27,2023-02-01
63d9d5cdacc2c90a0aee1d16,26.50,2023-02-01 00:00:29,2023-02-01
63d9d5ceacc2c90a0aee1d17,26.50,2023-02-01 00:00:30,2023-02-01
63d9d5d1acc2c90a0aee1d18,26.50,2023-02-01 00:00:33,2023-02-01
63d9d5d3acc2c90a0aee1d19,26.50,2023-02-01 00:00:35,2023-02-01
63d9d5d5acc2c90a0aee1d1a,26.50,2023-02-01 00:00:37,2023-02-01
63d9d5d7acc2c90a0aee1d1b,26.50,2023-02-01 00:00:39,2023-02-01
63d9d5d9acc2c90a0aee1d1c,26.50,2023-02-01 00:00:41,2023-02-01
63d9d5dbacc2c90a0aee1d1d,26.50,2023-02-01 00:00:43,2023-02-01
63d9d5ddacc2c90a0aee1d1e,26.50,2023-02-01 00:00:45,2023-02-01
63d9d5dfacc2c90a0aee1d1f,26.50,2023-02-01 00:00:47,2023-02-01
63d9d5e1acc2c90a0aee1d20,26.50,2023-02-01 00:00:49,2023-02-01
63d9d5e3acc2c90a0aee1d21,26.50,2023-02-01 00:00:51,2023-02-01
63d9d5e5acc2c90a0aee1d22,26.50,2023-02-01 00:00:53,2023-02-01
63d9d5e7acc2c90a0aee1d23,26.50,2023-02-01 00:00:55,2023-02-01
63d9d5e9acc2c90a0aee1d24,26.60,2023-02-01 00:00:57,2023-02-01
63d9d5ebacc2c90a0aee1d25,26.50,2023-02-01 00:00:59,2023-02-01
63d9d5edacc2c90a0aee1d26,26.50,2023-02-01 00:01:01,2023-02-01
63d9d5efacc2c90a0aee1d27,26.50,2023-02-01 00:01:03,2023-02-01
63d9d5f1acc2c90a0aee1d28,26.50,2023-02-01 00:01:05,2023-02-01
63d9d5f3acc2c90a0aee1d29,26.50,2023-02-01 00:01:07,2023-02-01
63d9d5f5acc2c90a0aee1d2a,26.50,2023-02-01 00:01:09,2023-02-01
63d9d5f7acc2c90a0aee1d2b,26.50,2023-02-01 00:01:11,2023-02-01
63d9d5f9acc2c90a0aee1d2c,26.50,2023-02-01 00:01:13,2023-02-01
63d9d5fbacc2c90a0aee1d2d,26.50,2023-02-01 00:01:15,2023-02-01
63d9d5fdacc2c90a0aee1d2e,26.50,2023-02-01 00:01:17,2023-02-01
63d9d5ffacc2c90a0aee1d2f,26.50,2023-02-01 00:01:19,2023-02-01
63d9d601acc2c90a0aee1d30,26.50,2023-02-01 00:01:21,2023-02-01
63d9d603acc2c90a0aee1d31,26.50,2023-02-01 00:01:23,2023-02-01
63d9d605acc2c90a0aee1d32,26.50,2023-02-01 00:01:25,2023-02-01
